Wavelength,R_smooth
875.2925445770186,0.12572670305999137
875.7101640950502,0.12643931476435524
876.127771221237,0.12716906131747235
876.5453659504534,0.12789062358486067
876.9629482775741,0.12859759187060166
877.3805181974748,0.1293531361648008
877.7980757050307,0.13009901158419152
878.2156207951189,0.13084071852176601
878.633153462616,0.13158556764512433
879.0506737024001,0.132365955250105
879.46818150935,0.13313430724129344
879.8856768783446,0.1339599857845968
880.3031598042635,0.1347604823768165
880.7206302819864,0.1356065360672217
881.1380883063952,0.13644680629823047
881.5555338723703,0.13729604607492618
881.9729669747945,0.13815333392640772
882.3903876085514,0.13901667704340054
882.8077957685231,0.13991314662143686
883.2251914495943,0.14081020125548377
883.642574646649,0.14170580195722876
884.0599453545734,0.1426191583938967
884.4773035682528,0.1435737016171271
884.8946492825736,0.14450031478861528
885.3119824924237,0.14542602887496925
885.7293031926896,0.14638080557817607
886.1466113782615,0.14730348943754357
886.5639070440267,0.14828288607395618
886.9811901848756,0.14924719383976667
887.3984607956985,0.15022463359446622
887.8157188713863,0.15118639264783268
888.2329644068301,0.15215991609701093
888.6501973969224,0.15315974993130377
889.0674178365563,0.15415405896471246
889.4846257206248,0.15515411457827494
889.9018210440228,0.15615941400046116
890.3190038016432,0.15716653970502908
890.7361739883829,0.1581979527755709
891.153331599137,0.1592642821337393
891.5704766288027,0.16029385256318343
891.9876090722762,0.1613629368615354
892.4047289244562,0.1624037972790403
892.8218361802411,0.1634737965900583
893.2389308345296,0.16453290954416913
893.656012882222,0.1655833131139287
894.0730823182176,0.1666286814264721
894.4901391374189,0.16764375730146586
894.907183334726,0.1686762172544642
895.324214905042,0.16969586090920732
895.7412338432695,0.17073921067765743
896.1582401443119,0.17181070678433327
896.5752338030736,0.1728939760841719
896.9922148144592,0.17398539099835456
897.4091831733742,0.1750586813731918
897.826138874725,0.176131487394015
898.2430819134178,0.17721358614926666
898.66001228436,0.17827220204034055
899.0769299824592,0.17931782529829002
899.4938350026248,0.18036565041341807
899.9107273397652,0.1813971144372304
