sep=,
NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
735.316467526357,1.875802915117,735.316467526357,0.0251284339705476,,
734.536288057948,1.87581635731422,734.536288057948,0.025157690767493,,
733.756108589543,1.87582984306001,733.756108589543,0.0251870183375795,,
732.975929121134,1.87584337254326,732.975929121134,0.0252164169452594,,
732.195749652726,1.87585694595389,732.195749652726,0.025245886856317,,
731.415570184318,1.87587056348285,731.415570184318,0.0252754283379014,,
730.635390715907,1.87588422532212,730.635390715907,0.0253050416585201,,
729.855211247502,1.87589793166475,729.855211247502,0.025334727088054,,
729.075031779092,1.87591168270483,729.075031779092,0.0253644848977549,,
728.294852310683,1.87592547863751,728.294852310683,0.0253943153602824,,
727.514672842277,1.87593931965902,727.514672842277,0.0254242187496787,,
726.734493373869,1.87595320596666,726.734493373869,0.0254541953413967,,
725.954313905459,1.87596713775881,725.954313905459,0.0254842454123143,,
725.174134437051,1.87598111523494,725.174134437051,0.0255143692407265,,
724.393954968642,1.87599513859564,724.393954968642,0.0255445671063639,,
723.613775500236,1.87600920804256,723.613775500236,0.0255748392904026,,
722.833596031826,1.87602332377851,722.833596031826,0.0256051860754773,,
722.05341656342,1.8760374860074,722.05341656342,0.025635607745682,,
721.27323709501,1.87605169493424,721.27323709501,0.0256661045865881,,
720.493057626601,1.87606595076522,720.493057626601,0.0256966768852395,,
719.712878158195,1.87608025370765,719.712878158195,0.0257273249301839,,
718.932698689786,1.87609460396998,718.932698689786,0.0257580490114673,,
718.152519221377,1.87610900176184,718.152519221377,0.0257888494206476,,
717.372339752971,1.87612344729401,717.372339752971,0.0258197264508023,,
716.592160284559,1.87613794077844,716.592160284559,0.0258506803965494,,
715.811980816154,1.87615248242828,715.811980816154,0.0258817115540385,,
715.031801347743,1.87616707245784,715.031801347743,0.0259128202209838,,
714.251621879338,1.87618171108264,714.251621879338,0.0259440066966502,,
713.471442410929,1.87619639851943,713.471442410929,0.0259752712818909,,
712.691262942519,1.87621113498612,712.691262942519,0.0260066142791285,,
711.911083474113,1.87622592070189,711.911083474113,0.0260380359923925,,
711.130904005704,1.87624075588713,711.130904005704,0.0260695367273039,,
710.350724537294,1.87625564076345,710.350724537294,0.0261011167911081,,
709.570545068887,1.87627057555374,709.570545068887,0.0261327764926853,,
708.790365600478,1.87628556048211,708.790365600478,0.0261645161425398,,
708.010186132072,1.87630059577397,708.010186132072,0.0261963360528271,,
707.230006663661,1.87631568165596,707.230006663661,0.0262282365373687,,
706.449827195256,1.87633081835603,706.449827195256,0.0262602179116489,,
705.669647726845,1.8763460061034,705.669647726845,0.0262922804928416,,
704.889468258439,1.87636124512861,704.889468258439,0.0263244245998157,,
704.109288790029,1.87637653566349,704.109288790029,0.0263566505531357,,
703.329109321622,1.87639187794118,703.329109321622,0.0263889586750883,,
702.548929853212,1.87640727219616,702.548929853212,0.0264213492896947,,
701.768750384806,1.87642271866423,701.768750384806,0.0264538227226992,,
700.988570916397,1.87643821758253,700.988570916397,0.0264863793016188,,
700.20839144799,1.87645376918958,700.20839144799,0.0265190193557148,,
699.42821197958,1.87646937372521,699.42821197958,0.026551743216042,,
698.648032511173,1.87648503143068,698.648032511173,0.0265845512154317,,
697.867853042765,1.87650074254857,697.867853042765,0.0266174436885163,,
697.087673574358,1.8765165073229,697.087673574358,0.026650420971745,,
696.30749410595,1.87653232599905,696.30749410595,0.0266834834033913,,
695.52731463754,1.87654819882384,695.52731463754,0.0267166313235677,,
694.747135169132,1.87656412604548,694.747135169132,0.0267498650742252,,
693.966955700724,1.87658010791363,693.966955700724,0.0267831849991966,,
693.186776232317,1.87659614467937,693.186776232317,0.026816591444178,,
692.406596763907,1.87661223659524,692.406596763907,0.0268500847567563,,
