sep=,
NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
803.972260746278,1.97403056513872,803.972260746278,0.0485542551114592,,
803.192081277868,1.97421530004957,803.192081277868,0.0485320143221549,,
802.411901809462,1.97440057107166,802.411901809462,0.0485097175769698,,
801.631722341052,1.97458638029537,801.631722341052,0.0484873649165281,,
800.851542872645,1.97477272982136,800.851542872645,0.0484649563837564,,
800.071363404236,1.97495962176059,800.071363404236,0.0484424920239127,,
799.291183935827,1.97514705823441,799.291183935827,0.0484199718846107,,
798.51100446742,1.97533504137459,798.51100446742,0.0483973960158626,,
797.730824999012,1.97552357332343,797.730824999012,0.0483747644700986,,
796.950645530602,1.97571265623377,796.950645530602,0.0483520773022151,,
796.170466062194,1.97590229226906,796.170466062194,0.0483293345695945,,
795.390286593786,1.97609248360349,795.390286593786,0.0483065363321438,,
794.610107125379,1.97628323242195,794.610107125379,0.048283682652329,,
793.829927656971,1.97647454092018,793.829927656971,0.0482607735952074,,
793.049748188564,1.97666641130478,793.049748188564,0.0482378092284592,,
792.269568720156,1.97685884579331,792.269568720156,0.0482147896224341,,
791.489389251745,1.97705184661433,791.489389251745,0.0481917148501678,,
790.709209783338,1.97724541600748,790.709209783338,0.0481685849874394,,
789.929030314933,1.97743955622355,789.929030314933,0.0481454001127887,,
789.148850846523,1.97763426952453,789.148850846523,0.048122160307567,,
788.368671378115,1.9778295581837,788.368671378115,0.0480988656559639,,
787.588491909705,1.97802542448566,787.588491909705,0.0480755162450537,,
786.808312441298,1.97822187072645,786.808312441298,0.0480521121648223,,
786.02813297289,1.97841889921357,786.02813297289,0.0480286535082214,,
785.247953504483,1.97861651226609,785.247953504483,0.0480051403711933,,
784.467774036072,1.97881471221469,784.467774036072,0.0479815728527155,,
783.687594567663,1.97901350140173,783.687594567663,0.047957951054845,,
782.907415099257,1.97921288218136,782.907415099257,0.0479342750827471,,
782.127235630848,1.97941285691952,782.127235630848,0.0479105450447556,,
781.347056162443,1.97961342799408,781.347056162443,0.0478867610523865,,
780.566876694031,1.9798145977949,780.566876694031,0.0478629232204142,,
779.786697225626,1.98001636872384,779.786697225626,0.0478390316668811,,
779.006517757214,1.98021874319493,779.006517757214,0.0478150865131604,,
778.226338288809,1.98042172363437,778.226338288809,0.0477910878839984,,
777.4461588204,1.98062531248063,777.4461588204,0.0477670359075473,,
776.665979351991,1.98082951218452,776.665979351991,0.047742930715422,,
775.885799883583,1.98103432520928,775.885799883583,0.0477187724427383,,
775.105620415175,1.98123975403064,775.105620415175,0.0476945612281623,,
774.325440946767,1.98144580113689,774.325440946767,0.0476702972139473,,
773.545261478359,1.98165246902898,773.545261478359,0.0476459805459998,,
772.76508200995,1.98185976022058,772.76508200995,0.0476216113739093,,
771.984902541541,1.98206767723815,771.984902541541,0.0475971898509966,,
771.204723073134,1.98227622262105,771.204723073134,0.0475727161343815,,
770.424543604728,1.98248539892158,770.424543604728,0.0475481903850004,,
769.64436413632,1.98269520870511,769.64436413632,0.047523612767689,,
768.864184667912,1.98290565455008,768.864184667912,0.047498983451212,,
768.084005199502,1.98311673904818,768.084005199502,0.0474743026083154,,
