Wavelength_nm,R_front,T_front,R_stack,R_total,d_BEMA_rear_nm,d_PVK_bulk_nm,d_C60_bulk_nm,Delta_R_stack_vs_pristine,Delta_R_total_vs_pristine
486.0,0.04193131469631514,0.9580686853036848,0.011789543017535388,0.05275823672617191,22.0,689.0,4.0,-6.882881244119066e-11,-6.324019086179078e-11
487.0,0.04193131469631514,0.9580686853036848,0.012507748080004997,0.05341814615313172,22.0,689.0,4.0,-8.266830275882597e-11,-7.596048096081276e-11
488.0,0.04193131469631514,0.9580686853036848,0.013262453594941527,0.0541116361970569,22.0,689.0,4.0,-9.931067253277082e-11,-9.125829952827402e-11
489.0,0.04193131469631514,0.9580686853036848,0.01409203088678183,0.05487397570802542,22.0,689.0,4.0,-1.117353692209333e-10,-1.0268277894631694e-10
490.0,0.04193131469631514,0.9580686853036848,0.01496006654266327,0.05567171332459957,22.0,689.0,4.0,-1.2422523079647085e-10,-1.1416893125337779e-10
491.0,0.04193131469631514,0.9580686853036848,0.01580933542224845,0.05645226023547524,22.0,689.0,4.0,-1.458224513362083e-10,-1.3402746273927235e-10
492.0,0.04193131469631514,0.9580686853036848,0.01665723622131328,0.05723160526606208,22.0,689.0,4.0,-1.7366872176460824e-10,-1.5963261962292918e-10
493.0,0.04193131469631514,0.9580686853036848,0.017556757984730092,0.05805845814919387,22.0,689.0,4.0,-1.976327088093477e-10,-1.8167362753063188e-10
494.0,0.04193131469631514,0.9580686853036848,0.01851191533377131,0.05893652036827694,22.0,689.0,4.0,-2.1624689192090152e-10,-1.988005593478448e-10
495.0,0.04193131469631514,0.9580686853036848,0.019493023876034774,0.05983851242761083,22.0,689.0,4.0,-2.355425264555233e-10,-2.165573692591849e-10
496.0,0.04193131469631514,0.9580686853036848,0.02048157261236117,0.06074741982985886,22.0,689.0,4.0,-2.590603322139007e-10,-2.381993421951556e-10
497.0,0.04193131469631514,0.9580686853036848,0.021470483923312866,0.06165673605621538,22.0,689.0,4.0,-2.862733348985014e-10,-2.6324281643397285e-10
498.0,0.04193131469631514,0.9580686853036848,0.022480460798026774,0.06258550024217086,22.0,689.0,4.0,-3.1339032757760066e-10,-2.8820273945129316e-10
499.0,0.04193131469631514,0.9580686853036848,0.023567074339401785,0.063584826639146,22.0,689.0,4.0,-3.348248137080567e-10,-3.0794250482912844e-10
500.0,0.04193131469631514,0.9580686853036848,0.024727462246847933,0.06465210179601513,22.0,689.0,4.0,-3.5357886757347856e-10,-3.2522247395139203e-10
501.0,0.04193131469631514,0.9580686853036848,0.02585336808177816,0.06568776120178224,22.0,689.0,4.0,-3.910557398734138e-10,-3.597278586120467e-10
502.0,0.04193131469631514,0.9580686853036848,0.0268859998552324,0.06663770895197155,22.0,689.0,4.0,-4.6289240149266497e-10,-4.2584655246535874e-10
503.0,0.04193131469631514,0.9580686853036848,0.027910841808908335,0.06758057205379109,22.0,689.0,4.0,-5.49031566737801e-10,-5.051353085816501e-10
504.0,0.04193131469631514,0.9580686853036848,0.02901005565723198,0.06859194809516443,22.0,689.0,4.0,-6.292723182810267e-10,-5.790140727990334e-10
505.0,0.04193131469631514,0.9580686853036848,0.030181574947026335,0.06966995443708156,22.0,689.0,4.0,-6.968413658603456e-10,-6.412496367236287e-10
506.0,0.04193131469631514,0.9580686853036848,0.031401857083265185,0.07079294404355865,22.0,689.0,4.0,-7.447228181356458e-10,-6.853815431862031e-10
507.0,0.04193131469631514,0.9580686853036848,0.03263103213836207,0.07192423388142902,22.0,689.0,4.0,-7.848613287064765e-10,-7.223961845381766e-10
508.0,0.04193131469631514,0.9580686853036848,0.0338283162419473,0.07302628467570127,22.0,689.0,4.0,-8.457905972814039e-10,-7.785546235483665e-10
509.0,0.04193131469631514,0.9580686853036848,0.034981286517924856,0.0740876511536919,22.0,689.0,4.0,-9.64487746613063e-10,-8.879019047780545e-10
510.0,0.04193131469631514,0.9580686853036848,0.03609394050760941,0.07511200193733579,22.0,689.0,4.0,-1.1901161861560539e-09,-1.095716503640709e-09
511.0,0.04193131469631514,0.9580686853036848,0.03720882062285355,0.0761384981943587,22.0,689.0,4.0,-1.5027537478284891e-09,-1.3836853052229259e-09
512.0,0.04193131469631514,0.9580686853036848,0.03837981684325771,0.07721676537322086,22.0,689.0,4.0,-1.7829165921412482e-09,-1.6418114368033088e-09
513.0,0.04193131469631514,0.9580686853036848,0.039583742672189295,0.07832546510619236,22.0,689.0,4.0,-2.0147410059734305e-09,-1.855476244871923e-09
514.0,0.04193131469631514,0.9580686853036848,0.04074973547957228,0.07939933906677188,22.0,689.0,4.0,-2.372473918710316e-09,-2.185144426514185e-09
515.0,0.04193131469631514,0.9580686853036848,0.04186566428433709,0.08042720282704496,22.0,689.0,4.0,-2.9595362063816744e-09,-2.7261081309015722e-09
516.0,0.04193131469631514,0.9580686853036848,0.04297164144678978,0.08144599537319483,22.0,689.0,4.0,-3.6615165205367006e-09,-3.373034365705685e-09
517.0,0.04193131469631514,0.9580686853036848,0.04408464906151593,0.08247135973104083,22.0,689.0,4.0,-4.373068872298713e-09,-4.02890207307216e-09
518.0,0.04193131469631514,0.9580686853036848,0.045194227337680914,0.08349366023821049,22.0,689.0,4.0,-5.227887588110658e-09,-4.816894313974807e-09
519.0,0.04193131469631514,0.9580686853036848,0.046301184292208315,0.08451364058780335,22.0,689.0,4.0,-6.385100483063955e-09,-5.883679557450172e-09
520.0,0.04193131469631514,0.9580686853036848,0.04742376018444201,0.08554810954614886,22.0,689.0,4.0,-7.707548585478285e-09,-7.102945842607511e-09
521.0,0.04193131469631514,0.9580686853036848,0.04855112940802166,0.08658709383628001,22.0,689.0,4.0,-9.028032543767495e-09,-8.320635389025277e-09
522.0,0.04193131469631514,0.9580686853036848,0.04960578315000855,0.08755915260190905,22.0,689.0,4.0,-1.0805675750014121e-08,-9.959872954157234e-09
523.0,0.04193131469631514,0.9580686853036848,0.05053926908703517,0.08841960467081722,22.0,689.0,4.0,-1.3696324928369474e-08,-1.2625250081499395e-08
524.0,0.04193131469631514,0.9580686853036848,0.051427297412571,0.08923821828567219,22.0,689.0,4.0,-1.7446158795397793e-08,-1.60830411072288e-08
525.0,0.04193131469631514,0.9580686853036848,0.05235958359506298,0.09009769598527038,22.0,689.0,4.0,-2.1224366618388668e-08,-1.9567580014645536e-08
526.0,0.04193131469631514,0.9580686853036848,0.05337466054406961,0.09103357534980816,22.0,689.0,4.0,-2.4809304985384806e-08,-2.2874627442215356e-08
527.0,0.04193131469631514,0.9580686853036848,0.05447728379583035,0.09205026102233876,22.0,689.0,4.0,-2.8714596450596375e-08,-2.647783063636222e-08
528.0,0.04193131469631514,0.9580686853036848,0.055534674179931603,0.09302532775298392,22.0,689.0,4.0,-3.401076259512692e-08,-3.13642315868945e-08
529.0,0.04193131469631514,0.9580686853036848,0.056381625038248326,0.09380640134435002,22.0,689.0,4.0,-4.173276327290587e-08,-3.848808857731534e-08
530.0,0.04193131469631514,0.9580686853036848,0.05710715044221086,0.09447553838129913,22.0,689.0,4.0,-5.110599193836052e-08,-4.713543427792288e-08
531.0,0.04193131469631514,0.9580686853036848,0.05793138131807062,0.09523575894713365,22.0,689.0,4.0,-6.069463268087993e-08,-5.598298734310614e-08
532.0,0.04193131469631514,0.9580686853036848,0.058883215642535854,0.09611373873663785,22.0,689.0,4.0,-7.08548946459775e-08,-6.535975125010474e-08
533.0,0.04193131469631514,0.9580686853036848,0.059847215865975856,0.09700301206352326,22.0,689.0,4.0,-8.360683944469427e-08,-7.712897114042772e-08
534.0,0.04193131469631514,0.9580686853036848,0.06076280135684433,0.09784769038416452,22.0,689.0,4.0,-1.0027705347331883e-07,-9.251469627880038e-08
535.0,0.04193131469631514,0.9580686853036848,0.06162769762490709,0.09864566481459397,22.0,689.0,4.0,-1.1857877930954164e-07,-1.0940765772515793e-07
536.0,0.04193131469631514,0.9580686853036848,0.06243139357881192,0.09938722635659117,22.0,689.0,4.0,-1.352655200834163e-07,-1.248122464270196e-07
537.0,0.04193131469631514,0.9580686853036848,0.0631516473207715,0.10005183925401309,22.0,689.0,4.0,-1.5183545010177824e-07,-1.4011014300152613e-07
538.0,0.04193131469631514,0.9580686853036848,0.06380516229632806,0.10065490389998238,22.0,689.0,4.0,-1.7139227584395123e-07,-1.5816540821500524e-07
539.0,0.04193131469631514,0.9580686853036848,0.06448257331871456,0.10128005483622812,22.0,689.0,4.0,-1.94826979341145e-07,-1.7980182558108293e-07
540.0,0.04193131469631514,0.9580686853036848,0.06523108897157465,0.1019708663240251,22.0,689.0,4.0,-2.223160713576977e-07,-2.0518385999979127e-07
541.0,0.04193131469631514,0.9580686853036848,0.06596230528273636,0.10264575409000795,22.0,689.0,4.0,-2.484371339345204e-07,-2.2930607074256315e-07
542.0,0.04193131469631514,0.9580686853036848,0.06659826457581931,0.10323275661433917,22.0,689.0,4.0,-2.636517224818835e-07,-2.433620652220192e-07
543.0,0.04193131469631514,0.9580686853036848,0.06718021408930129,0.10376993459372849,22.0,689.0,4.0,-2.721849411135846e-07,-2.512508953111947e-07
544.0,0.04193131469631514,0.9580686853036848,0.06776404243439493,0.1043088732777446,22.0,689.0,4.0,-2.8839952856407614e-07,-2.662314727980286e-07
545.0,0.04193131469631514,0.9580686853036848,0.06834821392784562,0.10484815521232803,22.0,689.0,4.0,-3.127592936719159e-07,-2.887329908773939e-07
546.0,0.04193131469631514,0.9580686853036848,0.06891611972282286,0.10537244675512929,22.0,689.0,4.0,-3.309951982499726e-07,-3.05582601112242e-07
547.0,0.04193131469631514,0.9580686853036848,0.0694664062314646,0.10588049603397466,22.0,689.0,4.0,-3.356796421938313e-07,-3.0992173444266413e-07
548.0,0.04193131469631514,0.9580686853036848,0.07000387328788737,0.10637673251680226,22.0,689.0,4.0,-3.311010168260964e-07,-3.057082627461183e-07
549.0,0.04193131469631514,0.9580686853036848,0.07052916077051388,0.10686174543100299,22.0,689.0,4.0,-3.1803018661624716e-07,-2.9365283260585073e-07
550.0,0.04193131469631514,0.9580686853036848,0.07104106521432574,0.10733442202138746,22.0,689.0,4.0,-2.907806312679728e-07,-2.685035454391693e-07
551.0,0.04193131469631514,0.9580686853036848,0.07154018680325755,0.10779531491932903,22.0,689.0,4.0,-2.4525580684386927e-07,-2.264759450670839e-07
552.0,0.04193131469631514,0.9580686853036848,0.07202834269933053,0.10824610072542158,22.0,689.0,4.0,-1.811289806613603e-07,-1.6726634101404958e-07
553.0,0.04193131469631514,0.9580686853036848,0.07250508096362096,0.10868636082672095,22.0,689.0,4.0,-9.972917863754205e-08,-9.2100135754003e-08
554.0,0.04193131469631514,0.9580686853036848,0.07296637772542305,0.10911237775671762,22.0,689.0,4.0,-1.4234171480387303e-09,-1.3145801808223112e-09
555.0,0.04193131469631514,0.9580686853036848,0.07341352599550756,0.10952534404601491,22.0,689.0,4.0,1.170591241578256e-07,1.0811264250509822e-07
556.0,0.04193131469631514,0.9580686853036848,0.07385862542545434,0.10993643354486901,22.0,689.0,4.0,2.577027727324044e-07,2.3801622460462024e-07
557.0,0.04193131469631514,0.9580686853036848,0.07429696223279633,0.11034129219509263,22.0,689.0,4.0,4.2420958303035494e-07,3.918176155331965e-07
558.0,0.04193131469631514,0.9580686853036848,0.07468579455287443,0.11070043977946326,22.0,689.0,4.0,6.295485137225443e-07,5.814962086569953e-07
559.0,0.04193131469631514,0.9580686853036848,0.07499745546246289,0.11098831595424344,22.0,689.0,4.0,8.769400077907052e-07,8.100259845378321e-07
560.0,0.04193131469631514,0.9580686853036848,0.07525912567842825,0.11123002235752061,22.0,689.0,4.0,1.1538775718522576e-06,1.0658555578135775e-06
561.0,0.04193131469631514,0.9580686853036848,0.07550707965350154,0.11145906389379495,22.0,689.0,4.0,1.4581367314414617e-06,1.3469327920512253e-06
562.0,0.04193131469631514,0.9580686853036848,0.07578015689861871,0.11171131797666077,22.0,689.0,4.0,1.7972341134070424e-06,1.6602072290677894e-06
563.0,0.04193131469631514,0.9580686853036848,0.07610705917124992,0.112013300348571,22.0,689.0,4.0,2.1918590877162414e-06,2.0248003842066042e-06
564.0,0.04193131469631514,0.9580686853036848,0.07645539656351143,0.11233509297190997,22.0,689.0,4.0,2.6404838263244246e-06,2.439303366560952e-06
565.0,0.04193131469631514,0.9580686853036848,0.07678263654041811,0.11263740448259957,22.0,689.0,4.0,3.045304341420252e-06,2.813357707867614e-06
566.0,0.04193131469631514,0.9580686853036848,0.07710740418317008,0.11293744022566905,22.0,689.0,4.0,3.3369205744843145e-06,3.0828470888588644e-06
567.0,0.04193131469631514,0.9580686853036848,0.07746105507711162,0.1132641690097852,22.0,689.0,4.0,3.6354777778191405e-06,3.358772010200739e-06
568.0,0.04193131469631514,0.9580686853036848,0.07777028562580876,0.1135498669690162,22.0,689.0,4.0,4.069622647762117e-06,3.759970728406392e-06
569.0,0.04193131469631514,0.9580686853036848,0.07791013006156819,0.1136790716186625,22.0,689.0,4.0,4.590782723787323e-06,4.241526273207619e-06
570.0,0.04193131469631514,0.9580686853036848,0.07793118346259983,0.11369852334515983,22.0,689.0,4.0,5.0587644767341455e-06,4.673913211433733e-06
571.0,0.04193131469631514,0.9580686853036848,0.07803875906566551,0.1137979154827421,22.0,689.0,4.0,5.397791404612717e-06,4.987193348501839e-06
572.0,0.04193131469631514,0.9580686853036848,0.07830236897779215,0.11404147592811342,22.0,689.0,4.0,5.614945291151918e-06,5.187943837525744e-06
573.0,0.04193131469631514,0.9580686853036848,0.07861209176276232,0.11432764892657782,22.0,689.0,4.0,5.77318490792289e-06,5.334288731811965e-06
574.0,0.04193131469631514,0.9580686853036848,0.07887315623688106,0.11456886914349139,22.0,689.0,4.0,5.932422373650104e-06,5.481540820584385e-06
575.0,0.04193131469631514,0.9580686853036848,0.07904121563445761,0.11472415666912612,22.0,689.0,4.0,6.0779679829092714e-06,5.616103916125659e-06
576.0,0.04193131469631514,0.9580686853036848,0.07912134277570589,0.11479819522692236,22.0,689.0,4.0,6.1649131443825e-06,5.696480509867485e-06
577.0,0.04193131469631514,0.9580686853036848,0.07922368226028918,0.11489275901507182,22.0,689.0,4.0,6.1592954355843554e-06,5.6913386647095e-06
578.0,0.04193131469631514,0.9580686853036848,0.07942302828563985,0.1150769611795509,22.0,689.0,4.0,6.016334970757042e-06,5.559333002988498e-06
579.0,0.04193131469631514,0.9580686853036848,0.07961353334709516,0.11525299689514991,22.0,689.0,4.0,5.680078424552537e-06,5.24870277771039e-06
580.0,0.04193131469631514,0.9580686853036848,0.07968277201339141,0.11531697740711133,22.0,689.0,4.0,5.165950288016363e-06,4.773648206127246e-06
581.0,0.04193131469631514,0.9580686853036848,0.07970550688465142,0.11533798581771394,22.0,689.0,4.0,4.5300038553214295e-06,4.1860036428392755e-06
582.0,0.04193131469631514,0.9580686853036848,0.07980398136118697,0.11542898271684515,22.0,689.0,4.0,3.817576972264813e-06,3.527706491451843e-06
583.0,0.04193131469631514,0.9580686853036848,0.07997015657183884,0.1155825412609728,22.0,689.0,4.0,3.0463849102352336e-06,2.8151108725921192e-06
584.0,0.04193131469631514,0.9580686853036848,0.08013275924660515,0.11573280058843935,22.0,689.0,4.0,2.1976057389544446e-06,2.030796783250577e-06
585.0,0.04193131469631514,0.9580686853036848,0.08024179753153453,0.11583356280919278,22.0,689.0,4.0,1.1340595854336666e-06,1.0479886137781946e-06
586.0,0.04193131469631514,0.9580686853036848,0.08027512477390776,0.11586436068050544,22.0,689.0,4.0,-3.1434809903696515e-07,-2.9049106126111113e-07
587.0,0.04193131469631514,0.9580686853036848,0.08024696420294063,0.11583833735041554,22.0,689.0,4.0,-2.079089549272828e-06,-1.9212953572544933e-06
588.0,0.04193131469631514,0.9580686853036848,0.08018288859528802,0.11577912497791787,22.0,689.0,4.0,-4.072045390185464e-06,-3.762974220625215e-06
589.0,0.04193131469631514,0.9580686853036848,0.08010917884104336,0.11571101006986177,22.0,689.0,4.0,-6.387057201837076e-06,-5.902238940327931e-06
590.0,0.04193131469631514,0.9580686853036848,0.08007741592467853,0.11568165820796394,22.0,689.0,4.0,-8.842152351973276e-06,-8.170955760361531e-06
591.0,0.04193131469631514,0.9580686853036848,0.0801135118909442,0.11571501421337216,22.0,689.0,4.0,-1.1019739988890609e-05,-1.0183277339037566e-05
592.0,0.04193131469631514,0.9580686853036848,0.08017899165427682,0.11577552381873545,22.0,689.0,4.0,-1.2943942125587249e-05,-1.1961488164957679e-05
593.0,0.04193131469631514,0.9580686853036848,0.08022306360123424,0.1158162507284528,22.0,689.0,4.0,-1.4945728896265109e-05,-1.3811390348103525e-05
594.0,0.04193131469631514,0.9580686853036848,0.08019920504756936,0.11579420300752073,22.0,689.0,4.0,-1.732778834813431e-05,-1.6012627683373304e-05
595.0,0.04193131469631514,0.9580686853036848,0.08007974159988752,0.11568380734352272,22.0,689.0,4.0,-2.029066800697532e-05,-1.8750441785772565e-05
596.0,0.04193131469631514,0.9580686853036848,0.07989150290089443,0.11550985901416304,22.0,689.0,4.0,-2.359199363706488e-05,-2.1800827747761597e-05
597.0,0.04193131469631514,0.9580686853036848,0.07969150851083458,0.11532505045997019,22.0,689.0,4.0,-2.6553358886419187e-05,-2.4536948535408554e-05
598.0,0.04193131469631514,0.9580686853036848,0.0795611553855475,0.11520459689226224,22.0,689.0,4.0,-2.8948708213391572e-05,-2.675010898905983e-05
599.0,0.04193131469631514,0.9580686853036848,0.07952614491151327,0.11517224548406864,22.0,689.0,4.0,-3.1525160485629256e-05,-2.9130801962165553e-05
600.0,0.04193131469631514,0.9580686853036848,0.07943056818571621,0.11508392835133298,22.0,689.0,4.0,-3.4677849365283286e-05,-3.2043788411914575e-05
601.0,0.04193131469631514,0.9580686853036848,0.07913731030649715,0.11481294950009839,22.0,689.0,4.0,-3.7176712679748425e-05,-3.4351998954712526e-05
602.0,0.04193131469631514,0.9580686853036848,0.07879436369726886,0.11449606529185354,22.0,689.0,4.0,-3.803921250383757e-05,-3.514795244606572e-05
603.0,0.04193131469631514,0.9580686853036848,0.07859133455465228,0.11430846976060774,22.0,689.0,4.0,-3.883061979272073e-05,-3.5878595234864474e-05
604.0,0.04193131469631514,0.9580686853036848,0.07849812774596376,0.1142223493019594,22.0,689.0,4.0,-4.0932328374529425e-05,-3.782023213119712e-05
605.0,0.04193131469631514,0.9580686853036848,0.07842867997587823,0.11415818196300684,22.0,689.0,4.0,-4.337154590487724e-05,-4.0073765226661395e-05
606.0,0.04193131469631514,0.9580686853036848,0.07831132160238923,0.11404974773481222,22.0,689.0,4.0,-4.465873243947316e-05,-4.1262674572384306e-05
607.0,0.04193131469631514,0.9580686853036848,0.07803362311203974,0.1137931702096993,22.0,689.0,4.0,-4.440717777395853e-05,-4.102929019410284e-05
608.0,0.04193131469631514,0.9580686853036848,0.07762365204212479,0.1134143913430008,22.0,689.0,4.0,-4.298199376760736e-05,-3.971114239870177e-05
609.0,0.04193131469631514,0.9580686853036848,0.07730053863274557,0.1131158708725534,22.0,689.0,4.0,-4.126100928013299e-05,-3.8120082607201455e-05
610.0,0.04193131469631514,0.9580686853036848,0.07717331541226699,0.11299833314419515,22.0,689.0,4.0,-3.985724882780983e-05,-3.682278479165413e-05
611.0,0.04193131469631514,0.9580686853036848,0.07714142921205537,0.11296887463466108,22.0,689.0,4.0,-3.853307011522644e-05,-3.559932269231458e-05
612.0,0.04193131469631514,0.9580686853036848,0.07707560309481559,0.1129080605107261,22.0,689.0,4.0,-3.683534809970079e-05,-3.4030667256393365e-05
613.0,0.04193131469631514,0.9580686853036848,0.07684758506266125,0.11269740635033534,22.0,689.0,4.0,-3.3929148188657776e-05,-3.13451431935563e-05
614.0,0.04193131469631514,0.9580686853036848,0.07640396683419619,0.1122875818100789,22.0,689.0,4.0,-2.9156605433511285e-05,-2.6935061096494683e-05
615.0,0.04193131469631514,0.9580686853036848,0.07594295255801263,0.11186170261484095,22.0,689.0,4.0,-2.3503496934473844e-05,-2.1711835530846546e-05
616.0,0.04193131469631514,0.9580686853036848,0.07570064338509183,0.11163786706816357,22.0,689.0,4.0,-1.8596612569171667e-05,-1.717864709312178e-05
617.0,0.04193131469631514,0.9580686853036848,0.07565145925062339,0.1115924332841096,22.0,689.0,4.0,-1.4439516583406031e-05,-1.333846628720492e-05
618.0,0.04193131469631514,0.9580686853036848,0.07561573658385415,0.1115594346322346,22.0,689.0,4.0,-1.0148567071752157e-05,-9.374682851406857e-06
619.0,0.04193131469631514,0.9580686853036848,0.0754613705768464,0.11141684087155423,22.0,689.0,4.0,-4.130890690789979e-06,-3.815836967666075e-06
620.0,0.04193131469631514,0.9580686853036848,0.07517002625534844,0.11114772006974834,22.0,689.0,4.0,5.261412097140594e-06,4.860015012139729e-06
621.0,0.04193131469631514,0.9580686853036848,0.07485353557317723,0.11085537852688214,22.0,689.0,4.0,1.664614571882106e-05,1.5375781989235282e-05
622.0,0.04193131469631514,0.9580686853036848,0.07463776249112018,0.11065607400699765,22.0,689.0,4.0,2.6959688094088663e-05,2.4901775421151684e-05
623.0,0.04193131469631514,0.9580686853036848,0.07452047772687499,0.11054774234703629,22.0,689.0,4.0,3.562604703978567e-05,3.290626890278814e-05
624.0,0.04193131469631514,0.9580686853036848,0.07440678609781254,0.11044273055526742,22.0,689.0,4.0,4.449503625643392e-05,4.109776974001167e-05
625.0,0.04193131469631514,0.9580686853036848,0.07426271173023108,0.11030965705130874,22.0,689.0,4.0,5.450838733637997e-05,5.034595418673682e-05
626.0,0.04193131469631514,0.9580686853036848,0.0741446932965782,0.11020065117034908,22.0,689.0,4.0,6.445273185119726e-05,5.953030111577329e-05
627.0,0.04193131469631514,0.9580686853036848,0.07408937437464533,0.11014955708557314,22.0,689.0,4.0,7.30599959718331e-05,6.747986656614746e-05
628.0,0.04193131469631514,0.9580686853036848,0.07406303743095899,0.11012523164023519,22.0,689.0,4.0,8.137454974209424e-05,7.515918388818765e-05
629.0,0.04193131469631514,0.9580686853036848,0.0740059503869208,0.11007250483514323,22.0,689.0,4.0,9.215437796220027e-05,8.511520442854026e-05
630.0,0.04193131469631514,0.9580686853036848,0.07390474750585106,0.10997903232929954,22.0,689.0,4.0,0.00010550484738856836,9.744501951983175e-05
631.0,0.04193131469631514,0.9580686853036848,0.07381142151225742,0.10989283574069615,22.0,689.0,4.0,0.00011588975415752212,0.00010703570541405194
632.0,0.04193131469631514,0.9580686853036848,0.07376632382681012,0.10985118342222662,22.0,689.0,4.0,0.00012075902877312084,0.0001115325184749133
633.0,0.04193131469631514,0.9580686853036848,0.07377154339266932,0.10985600421630111,22.0,689.0,4.0,0.00012699271799261613,0.00011728994771641188
634.0,0.04193131469631514,0.9580686853036848,0.0737846576977782,0.10986811660549557,22.0,689.0,4.0,0.0001383906338201929,0.00012781709524137264
635.0,0.04193131469631514,0.9580686853036848,0.07378153969601824,0.10986523681381836,22.0,689.0,4.0,0.00014888291956532962,0.00013750763613847028
636.0,0.04193131469631514,0.9580686853036848,0.07375843358214756,0.10984389599166879,22.0,689.0,4.0,0.0001534322276343647,0.00014170905530767886
637.0,0.04193131469631514,0.9580686853036848,0.07372459351633082,0.10981264135921998,22.0,689.0,4.0,0.00015595563649731248,0.0001440392347806796
638.0,0.04193131469631514,0.9580686853036848,0.07371900160164199,0.1098074766840282,22.0,689.0,4.0,0.00016049521809859135,0.00014823185382319137
639.0,0.04193131469631514,0.9580686853036848,0.07376419346243082,0.1098492158170506,22.0,689.0,4.0,0.00016625910158882262,0.00015355586821899636
640.0,0.04193131469631514,0.9580686853036848,0.07381933805074489,0.10990014748883278,22.0,689.0,4.0,0.00017089801337778765,0.0001578410395958879
641.0,0.04193131469631514,0.9580686853036848,0.07383215916540924,0.10991198913441742,22.0,689.0,4.0,0.00017304817342013445,0.0001598270807381258
642.0,0.04193131469631514,0.9580686853036848,0.07382265056842623,0.1099032069454958,22.0,689.0,4.0,0.00017338026069652068,0.00016013366581339727
643.0,0.04193131469631514,0.9580686853036848,0.07384701280842704,0.10992570804931742,22.0,689.0,4.0,0.00017350431254094245,0.00016024856743142302
644.0,0.04193131469631514,0.9580686853036848,0.07386701525917412,0.10994418246139112,22.0,689.0,4.0,0.00017196244188132093,0.00015882477337772483
645.0,0.04193131469631514,0.9580686853036848,0.07378785305555094,0.10987106784410015,22.0,689.0,4.0,0.0001654325746835439,0.00015279280254534844
646.0,0.04193131469631514,0.9580686853036848,0.07361487781946198,0.10971130872314863,22.0,689.0,4.0,0.00015442190143738488,0.00014262138362652887
647.0,0.04193131469631514,0.9580686853036848,0.07344307840923209,0.10955263789047458,22.0,689.0,4.0,0.0001425969266169863,0.00013169820463178328
648.0,0.04193131469631514,0.9580686853036848,0.07328278250313285,0.10940459355439708,22.0,689.0,4.0,0.00013112709249844812,0.00012110343848348304
649.0,0.04193131469631514,0.9580686853036848,0.07306050493765039,0.10919930818000023,22.0,689.0,4.0,0.0001176833173991837,0.00010868536544232643
650.0,0.04193131469631514,0.9580686853036848,0.07279814267645043,0.10895700735649197,22.0,689.0,4.0,0.00010221591772753558,9.439856613127628e-05
651.0,0.04193131469631514,0.9580686853036848,0.07259830477453541,0.10877245357697164,22.0,689.0,4.0,8.787514765080939e-05,8.11532458033365e-05
652.0,0.04193131469631514,0.9580686853036848,0.07246716808410232,0.10865134824749938,22.0,689.0,4.0,7.60532027703209e-05,7.023486628227049e-05
653.0,0.04193131469631514,0.9580686853036848,0.07225693980695976,0.1084572042657649,22.0,689.0,4.0,6.272241370615383e-05,5.7922937452603573e-05
654.0,0.04193131469631514,0.9580686853036848,0.07186148630318882,0.10809201570451071,22.0,689.0,4.0,4.3994264203622846e-05,4.062653372571834e-05
655.0,0.04193131469631514,0.9580686853036848,0.07134481761433956,0.10761490713101211,22.0,689.0,4.0,2.180855228366141e-05,2.0138266269620342e-05
656.0,0.04193131469631514,0.9580686853036848,0.07082863030210305,0.10713826378158471,22.0,689.0,4.0,-7.613476162432464e-07,-7.030072280839184e-07
657.0,0.04193131469631514,0.9580686853036848,0.07034508113355226,0.1066917770131953,22.0,689.0,4.0,-2.3781070758843725e-05,-2.195790793770025e-05
658.0,0.04193131469631514,0.9580686853036848,0.06982141390601324,0.10620826757999681,22.0,689.0,4.0,-4.781774566615937e-05,-4.4149924250988515e-05
659.0,0.04193131469631514,0.9580686853036848,0.0691716354454312,0.10560834744935714,22.0,689.0,4.0,-7.249511647289264e-05,-6.693084883095668e-05
660.0,0.04193131469631514,0.9580686853036848,0.06837428301767734,0.10487222168959211,22.0,689.0,4.0,-9.78596373755608e-05,-9.034258682859286e-05
661.0,0.04193131469631514,0.9580686853036848,0.06755336160974869,0.10411438832517672,22.0,689.0,4.0,-0.00012193165208131129,-0.00011255786145777935
662.0,0.04193131469631514,0.9580686853036848,0.06693841559915374,0.10354673536567882,22.0,689.0,4.0,-0.00014185998940925704,-0.0001309474970172808
663.0,0.04193131469631514,0.9580686853036848,0.06645729190018178,0.1031026334449783,22.0,689.0,4.0,-0.00016159866932892453,-0.00014916187949039206
664.0,0.04193131469631514,0.9580686853036848,0.06562866139972594,0.10233780699481104,22.0,689.0,4.0,-0.00018888781584486258,-0.0001743388778479571
665.0,0.04193131469631514,0.9580686853036848,0.06431180180869424,0.10112245444303919,22.0,689.0,4.0,-0.0002204507704663683,-0.00020344845970231284
666.0,0.04193131469631514,0.9580686853036848,0.06309845625505808,0.10000275591341554,22.0,689.0,4.0,-0.00024494802037701435,-0.0002260335242465633
667.0,0.04193131469631514,0.9580686853036848,0.0623434099129538,0.09930604233942608,22.0,689.0,4.0,-0.0002619629194622053,-0.00024171938619751976
668.0,0.04193131469631514,0.9580686853036848,0.061633477264152824,0.09865099744617019,22.0,689.0,4.0,-0.0002786369623301796,-0.0002570897536996186
