case_key,case_id,family,anchor_id,reference_case_id,d_PVK_nm,d_BEMA_front_nm,d_BEMA_rear_nm,d_gap_front_nm,d_gap_rear_nm,front_rms_deltaR_500_650,transition_rms_deltaR_650_810,rear_rms_deltaR_810_1055,front_plus_transition_to_rear_ratio,front_to_rear_ratio,transition_to_rear_ratio,rear_best_shift_nm,rear_shift_explained_fraction,rear_aligned_rms_residual,rear_unaligned_rms_residual,rear_corr_before_shift,rear_corr_after_shift,rear_phase_slope_error,rear_dom_freq,rear_dom_freq_amplitude,rear_dom_freq_bandwidth,rear_spectral_centroid,rear_spectral_entropy,rear_sideband_energy_fraction,rear_second_peak_to_first_peak_ratio,wavelet_energy_front,wavelet_energy_transition,wavelet_energy_rear,wavelet_entropy_front,wavelet_entropy_transition,wavelet_entropy_rear,transition_peak_scale,rear_peak_scale,sim_to_thickness_template,ncc_to_thickness_template,sim_to_front_roughness_template,ncc_to_front_roughness_template,sim_to_rear_roughness_template,ncc_to_rear_roughness_template,sim_to_front_gap_template,ncc_to_front_gap_template,sim_to_rear_gap_template,ncc_to_rear_gap_template
D1_0015|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0015,thickness_nuisance,anchor_01_nominal,D1_0001,682.0,10.0,20.0,0.0,0.0,0.0007915998922421552,0.04368048398042029,0.04668714373843495,0.9525552499381329,0.016955414892740047,0.935599835045393,18.0,0.825406041457237,0.008151293238348333,0.04668714373843495,0.8594844920843933,0.9995314822992776,0.0,3831.3157894736855,1.0496275418596569e-05,3831.3157894736855,3982.7604788373283,0.0352250665583663,0.002555251722954199,0.0,0.003250293409889585,0.6763748871739909,0.32903885111872483,0.29065943339251094,0.641656481076081,0.45106082775491024,64.0,64.0,0.39647500875137437,0.7702620333533053,0.4024651781502472,0.6804052290758649,0.8560110205251678,0.8847513111002486,-0.342937581613008,0.5929442998081109,-0.8589470518449318,0.6878926810092074
D1_0016|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0016,thickness_nuisance,anchor_01_nominal,D1_0001,683.0,10.0,20.0,0.0,0.0,0.0007475234754137243,0.041062306980158815,0.04429321792701211,0.9439330085357135,0.016876702809118977,0.9270563057265945,17.0,0.8265320584532589,0.007683453338279997,0.04429321792701211,0.8740369578907171,0.999589230223836,0.0,3809.9781659388664,7.897938653397096e-06,3809.9781659388664,3960.5474625473257,0.03521921499240791,0.0025548050658250735,0.0,0.00311649111074524,0.6798656203342159,0.32569973238054933,0.28933130775356514,0.6370796499707321,0.4503050295793836,64.0,64.0,0.37731339267230785,0.768822403042277,0.3862647668425496,0.6786261973974798,0.8623121600511342,0.8862189834098614,-0.3538132663144415,0.5903794731928023,-0.8692393437980206,0.6856178476819179
D1_0017|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0017,thickness_nuisance,anchor_01_nominal,D1_0001,684.0,10.0,20.0,0.0,0.0,0.0007040249152705081,0.038453555252403675,0.041877488206078735,0.9350508314868383,0.016811536351129943,0.9182392951357083,16.0,0.8276920908838141,0.00721582243182716,0.041877488206078735,0.8878383370777618,0.9996423593657104,0.0,3788.8260869565206,5.690807139840757e-06,3788.8260869565206,3938.527957797507,0.03514859932098598,0.0025543621870644934,0.0,0.002996708414008365,0.6829227678959845,0.32277877845694386,0.28794576660760907,0.6324423658832132,0.449442284947373,64.0,64.0,0.3577480501195997,0.7673188910040772,0.3696785665541362,0.6767551940129295,0.8681549084698935,0.8877553115497526,-0.36449813234729744,0.5879001584200786,-0.879211879378329,0.6831008430946427
D1_0018|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0018,thickness_nuisance,anchor_01_nominal,D1_0001,685.0,10.0,20.0,0.0,0.0,0.0006609937123151675,0.03585667359111431,0.039439617074210266,0.9259133331522262,0.01675963818491012,0.909153694967316,15.0,0.8288832767913081,0.006748778038344434,0.039439617074210266,0.9008849956467977,0.9996908547542258,0.0,3767.857142857143,3.8796282047773885e-06,3767.857142857143,3916.6994468367316,0.03514285943239283,0.002553923039028031,0.0,0.002889683639086482,0.6855772041831353,0.32024659072851963,0.2865124176525622,0.6277574293366375,0.4484758727914838,64.0,64.0,0.3378011877288425,0.7658363344057575,0.3527201006838249,0.6749595409180792,0.8735266348695554,0.8889829300346592,-0.37497744615266493,0.5852001939909479,-0.8888480480913108,0.6806534902207285
D1_0019|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0019,thickness_nuisance,anchor_01_nominal,D1_0001,686.0,10.0,20.0,0.0,0.0,0.000618316099555091,0.03327406241446277,0.03697925027897869,0.9165242198889143,0.016720622913942104,0.8998035969749721,14.0,0.8301012605068088,0.006282728009801721,0.0369792502789787,0.9131723571436083,0.9997347592497724,0.0,3747.0689655172437,2.4563931893671956e-06,3747.0689655172437,3895.0594554032095,0.03507317111453064,0.0025534875748677442,0.0,0.002794261308195234,0.6878588657060112,0.3180745460672256,0.2850408727945286,0.623035422509113,0.44740952242323784,64.0,64.0,0.3174963288590033,0.7642077484826889,0.3354041914242278,0.6730433822413535,0.8784161699729643,0.8904135216504624,-0.3852374782073305,0.5826795429203996,-0.8981322495189453,0.6779595038049757
D1_0020|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0020,thickness_nuisance,anchor_01_nominal,D1_0001,687.0,10.0,20.0,0.0,0.0,0.0005758767889623579,0.030708103373012104,0.034496022264341134,0.9068865946991521,0.01669400560300679,0.8901925890961453,13.0,0.8313400585207164,0.005818097096371844,0.03449602226434115,0.9246947986862327,0.9997741806163188,2.7737254305096968e-14,3726.459227467813,1.3999615857926996e-06,3726.459227467813,3873.605551789096,0.03506753981623635,0.00255305574851461,0.0,0.0027093911677932717,0.6897963960693128,0.3162351626492813,0.2835406169957133,0.6182851351144791,0.4462472567219881,64.0,64.0,0.2968581458302697,0.7626822872579596,0.3177468400126091,0.6712303233825208,0.8828138148517912,0.8912716829781868,-0.39526556497676535,0.5799823015973491,-0.9070499258603311,0.6753704808121741
D1_0021|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0021,thickness_nuisance,anchor_01_nominal,D1_0001,688.0,10.0,20.0,0.0,0.0,0.0005335606951329512,0.02816118155774465,0.031989562720096926,0.8970032664701163,0.016679211898002918,0.8803240545721134,12.0,0.8325919569217166,0.005355310093901435,0.03198956272009692,0.9354455535501042,0.9998092954577154,0.0,3706.025641025641,6.76430470981019e-07,3706.025641025641,3852.3353459300106,0.034998758017322024,0.002552627514663468,0.0,0.002634124231775928,0.6914169336822403,0.31470232462180386,0.2820208900846311,0.6135139021155794,0.44499326869706624,64.0,64.0,0.27591229405515827,0.7609231097369789,0.29976510692086317,0.669274082503257,0.8867113361292177,0.8925478896637103,-0.40505015416772844,0.5773630021214707,-0.9155875815643141,0.6725352786962492
D1_0022|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0022,thickness_nuisance,anchor_01_nominal,D1_0001,689.0,10.0,20.0,0.0,0.0,0.0004912545974979106,0.025635703817795757,0.029459504246953334,0.8868770565952646,0.01667558942539624,0.8702014671698683,11.0,0.833847456852605,0.004894771550492781,0.029459504246953334,0.9454166231055243,0.9998403490172872,1.3080836035323804e-12,3685.7659574468094,2.4033661679871146e-07,3685.7659574468094,3831.2464885169647,0.034993232333451925,0.0025522028287563742,0.0,0.0025676070047460278,0.6927460040193293,0.3134514027966193,0.2804905837077497,0.6087278728593988,0.44365182512670015,64.0,64.0,0.2546852498906143,0.7593577319632471,0.2814769934991862,0.6674454493635273,0.8901019495593435,0.8933003919462349,-0.4145808343050631,0.5747093507932451,-0.9237327918074625,0.6698352380543925
D1_0023|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0023,thickness_nuisance,anchor_01_nominal,D1_0001,691.0,10.0,20.0,0.0,0.0,0.0004062381030712913,0.020658896566837153,0.024327189124692384,0.8659091094304473,0.016698933073979964,0.8492101763564673,9.0,0.8363225490426109,0.003981812304887966,0.02432718912469238,0.9629811157509742,0.9998915578689447,1.0814875256580252e-11,3645.7594936708865,4.575005356565213e-09,3645.7594936708865,3789.6036204034176,0.03491991393380921,0.0025513639261898163,0.0,0.0024578441323777987,0.6946236346147306,0.311704446133552,0.27743155565843564,0.599131346200591,0.4407235746489997,64.0,64.0,0.21149665870501105,0.7558673824670462,0.2440576446396296,0.6636161831460192,0.895342396017392,0.8946658894632846,-0.4328446031878233,0.5694480238975954,-0.9388015167071482,0.6641111939518765
D1_0024|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0024,thickness_nuisance,anchor_01_nominal,D1_0001,692.0,10.0,20.0,0.0,0.0,0.0003633240319090332,0.018212593279395766,0.02172429632242054,0.8550756735965501,0.016724317626530667,0.8383513559700195,8.0,0.837514989352161,0.003529872519265311,0.021724296322420542,0.9705517882765959,0.9999124662585654,1.8681173198044988e-12,3626.0084033613452,8.013726151674839e-08,3626.0084033613452,3769.045107186971,0.0348528852587272,0.0025509496240173866,0.0,0.0024133063707080264,0.6952151282050463,0.31116675138701394,0.2759181817211769,0.5943289582046012,0.439145075525206,64.0,64.0,0.18959078777701316,0.7539269655521855,0.22496609296810163,0.6616051631708371,0.897185630989576,0.8947550684045935,-0.4415626449204794,0.5667226162279168,-0.9457054892111693,0.6610932333925932
D1_0025|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0025,thickness_nuisance,anchor_01_nominal,D1_0001,693.0,10.0,20.0,0.0,0.0,0.00032001502604151914,0.015797791465189972,0.01909655472743691,0.8440164585329252,0.016757736178544216,0.8272587223543809,7.0,0.8386577263548621,0.0030810815585134775,0.01909655472743691,0.9772972211351517,0.9999307743419368,0.0,3606.4225941422606,2.023409570149521e-07,3606.4225941422606,3748.6589357617036,0.03484756229650674,0.0025505386987329337,0.0,0.002374919913622865,0.6956011519688359,0.3108275440561617,0.2744248341371263,0.5895282474774276,0.43749565523583034,64.0,64.0,0.16751479626428586,0.7522226806060752,0.20564731683708576,0.659757287085424,0.8985086748315572,0.895269192291663,-0.4499966538261189,0.5642560156573099,-0.9521778968459145,0.6582573300626597
D1_0026|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0026,thickness_nuisance,anchor_01_nominal,D1_0001,694.0,10.0,20.0,0.0,0.0,0.0002762278591240238,0.013417125298640054,0.016443762633489872,0.8327384348078447,0.01679833656571092,0.8159400982421338,6.0,0.839736785887712,0.0026353302517426284,0.016443762633489872,0.9832025113895076,0.9999468531897778,0.0,3587.000000000001,3.176674152880858e-07,3587.000000000001,3728.4429480506356,0.03478138145700897,0.002550131109294793,0.0,0.002342204033983428,0.6957994842817323,0.3106694881786788,0.27295769806726644,0.5847319506286783,0.43577910663807184,64.0,64.0,0.145297043460154,0.7502571824552603,0.18612236427199044,0.6577361695084296,0.8993114547489498,0.8952756146338728,-0.458141907932523,0.5616489221072676,-0.958211519485984,0.6551931215893294
D1_0027|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0027,thickness_nuisance,anchor_01_nominal,D1_0001,695.0,10.0,20.0,0.0,0.0,0.00023188831848509702,0.011073265342026704,0.013765787451690437,0.8212500519992796,0.016845263614514196,0.8044047883847654,5.0,0.8407384077672186,0.002192361227894261,0.013765787451690435,0.9882513989535026,0.9999609845559683,0.0,3567.738589211618,3.854953505763273e-07,3567.738589211618,3708.395021858518,0.03477615580081906,0.002549726815321831,0.0,0.002314732684036673,0.6958265937656117,0.3106764959635517,0.2715223339088988,0.5799424332519107,0.433999034751365,64.0,64.0,0.1229658713646347,0.7484403501033361,0.16641259165872188,0.6558860647322118,0.8995950956816899,0.8950563949462121,-0.4659947480083299,0.5591815828999566,-0.9638001124617895,0.6523277298175884
D1_0028|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0028,thickness_nuisance,anchor_01_nominal,D1_0001,696.0,10.0,20.0,0.0,0.0,0.00018693180243838065,0.008768904798707034,0.011062578801656134,0.8095613836264536,0.016897669683527666,0.7926637139429259,4.0,0.8416497935113222,0.0017517616375395196,0.011062578801656137,0.9924263520317811,0.9999733139757124,0.0,3548.6363636363644,3.829553260300873e-07,3548.6363636363644,3688.5130701295157,0.03471080442616942,0.0025493257770808977,0.0,0.0022921288977196894,0.6956977376374359,0.3108336368985783,0.2701236801661311,0.5751617541252025,0.43215884560830053,64.0,64.0,0.10054949115751376,0.7464567361134359,0.14653957443327958,0.6538682948528561,0.8993618647204722,0.8949951241828842,-0.47355253474385206,0.5567149335256119,-0.9689383779707638,0.6492441169545368
D1_0029|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0029,thickness_nuisance,anchor_01_nominal,D1_0001,697.0,10.0,20.0,0.0,0.0,0.0001413037486666637,0.00650674153676647,0.008334181586935304,0.7976842376286396,0.016954724011314082,0.7807295136173255,3.0,0.8424599284050591,0.0013129675638910263,0.008334181586935304,0.9957086936216766,0.9999838004609064,0.0,3529.691358024691,3.0878742832568966e-07,3529.691358024691,3668.795040222565,0.03470567349821165,0.002548927955473664,0.0,0.002274059711207268,0.6954270588662932,0.31112704716628736,0.26876606611846826,0.5703917190962321,0.43026174516492727,64.0,64.0,0.07807587717377532,0.7445399679756871,0.12652502242993233,0.6520209042847663,0.898615113977237,0.8943905713453708,-0.48081360079038504,0.5542636544901236,-0.9736219351908223,0.6463710722686039
D1_0030|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0030,thickness_nuisance,anchor_01_nominal,D1_0001,698.0,10.0,20.0,0.0,0.0,9.49599043156024e-05,0.0042894561947475944,0.005580748754265206,0.7856322318241462,0.017015620752148585,0.7686166110719975,2.0,0.8431601362655505,0.0008752838741551535,0.005580748754265204,0.9980787719174797,0.9999921667022983,0.0,3510.9016393442625,1.8559696179338964e-07,3510.9016393442625,3649.2389132052667,0.03464113377426725,0.002548533312024374,0.0,0.002260231587629539,0.6950276800501569,0.31154384153392867,0.26745323250879927,0.5656339267871766,0.42831074954198184,64.0,64.0,0.05557266818512868,0.7425449209297863,0.10639069974957956,0.6500201443182941,0.8973592224671848,0.8935863598936422,-0.48777719873095915,0.5519523989258558,-0.9778472896213063,0.6432916793635327
D1_0031|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0031,thickness_nuisance,anchor_01_nominal,D1_0001,699.0,10.0,20.0,0.0,0.0,4.786645105345951e-05,0.0021196867502433175,0.002802553415492189,0.773420834484294,0.017079585633893484,0.7563412488504004,1.0,0.8437282883747212,0.0004379598191602357,0.0028025534154921903,0.9995161763950368,0.9999978534225662,0.0,3492.2653061224496,5.996561011347675e-08,3492.2653061224496,3629.842703164409,0.034636095085766046,0.002548141808867033,0.0,0.0022503863192774075,0.6945117927051053,0.3120720291044112,0.26618835854878486,0.5608898078179079,0.4263087069812763,64.0,64.0,0.0330670757630634,0.7405423761667909,0.08615834899303022,0.648179912302307,0.8955995374488707,0.8929545277480586,-0.4944434459547477,0.5495323457976855,-0.9816118020495519,0.6404297500694123
D1_0032|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0032,thickness_nuisance,anchor_01_nominal,D1_0001,701.0,10.0,20.0,0.0,0.0,4.8652527783126306e-05,0.002067139534023383,0.0028263658941496783,0.7485909967233924,0.017213810810494366,0.7313771859128979,-1.0,0.8448464529206586,0.00043852069382139706,0.00282636589414968,0.9995091462356812,0.9999977093360282,0.0,3484.65306122449,7.529961179634046e-08,3484.65306122449,3621.930574739022,0.034636095085766046,0.0025481418088670435,0.0,0.002241766645832352,0.6931751011231052,0.3134186196764936,0.26381259257224693,0.5514476728831155,0.42216223562876626,64.0,64.0,0.01184505121255738,0.5761228238287264,-0.0454860008732188,0.6443948044585631,-0.8905946641472517,0.7080581526636568,0.5068883362992638,0.6041179148041977,0.9877518338921251,0.9925664002938027
D1_0033|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0033,thickness_nuisance,anchor_01_nominal,D1_0001,702.0,10.0,20.0,0.0,0.0,9.809411947188941e-05,0.004079402695865337,0.00567584926928134,0.7360126418343329,0.01728272101988181,0.718729920814451,-2.0,0.8454966050479588,0.0008769379813400297,0.00567584926928134,0.9980226780904213,0.9999911187110649,0.0,3495.614754098361,3.037882466429358e-07,3495.614754098361,3633.3496909394244,0.03464113377426734,0.0025485333120243785,0.0,0.0022426215810964034,0.6923747515873879,0.314216822196546,0.2627055524201909,0.5467519656080886,0.420022971080995,64.0,64.0,0.03420002884452737,0.58341932827043,-0.025088757393761593,0.6496238801492548,-0.8873644826596585,0.7082189625242729,0.512671015543071,0.6077772046848869,0.9901260719499768,0.9933438962375889
D1_0034|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0034,thickness_nuisance,anchor_01_nominal,D1_0001,703.0,10.0,20.0,0.0,0.0,0.00014831797204370602,0.00603463015031682,0.008547599410319906,0.7233549240615524,0.01735200316765371,0.7060029208938987,-3.0,0.8461086670516271,0.0013154014667628563,0.008547599410319908,0.9955202037306815,0.9999806097070453,0.0,3506.6666666666674,6.895890937884007e-07,3506.6666666666674,3644.8629552642233,0.03470567349821136,0.0025489279554736367,0.0,0.0022467126282020244,0.6914989422712962,0.31508588378059565,0.2616542509722677,0.542074600270371,0.41784298147122895,64.0,64.0,0.05645441338571735,0.5905595474847546,-0.004678870341793964,0.6552039545537106,-0.8836604048736741,0.7085134891406133,0.5181642970495011,0.6114350131144171,0.9920368440695803,0.9941567156648808
D1_0035|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0035,thickness_nuisance,anchor_01_nominal,D1_0001,704.0,10.0,20.0,0.0,0.0,0.000199307862831922,0.007930867518201197,0.011440605734128079,0.7106420385399936,0.017421093556032052,0.6932209449839616,-4.0,0.8466936312627993,0.001753917721253173,0.011440605734128083,0.9919822918122991,0.9999665422358437,0.0,3517.809917355373,1.2371448499970149e-06,3517.809917355373,3656.4715368864286,0.03471080442616953,0.0025493257770809346,0.0,0.0022539109910911475,0.6905563547285127,0.31601719510314624,0.2606595849150996,0.5374166098368873,0.41562430653908367,64.0,64.0,0.07858427181150712,0.5978639271455595,0.015723018969258384,0.6609909482831535,-0.8794917415090712,0.7087080896699322,0.5233717428811376,0.6148024755127885,0.9934853245317907,0.9948487656334059
D1_0036|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0036,thickness_nuisance,anchor_01_nominal,D1_0001,705.0,10.0,20.0,0.0,0.0,0.0002510385758422127,0.009766400469951355,0.014353696008823968,0.6978996238763399,0.017489472794176925,0.680410151082163,-5.0,0.8472474902180962,0.002192563089994358,0.014353696008823972,0.9873909072500281,0.9999492349485212,0.0,3529.045643153527,1.9512180480074e-06,3529.045643153527,3668.176624418541,0.03477615580081899,0.0025497268153218326,0.0,0.0022641066447642694,0.6895551586786356,0.31700264090369595,0.2597221075947892,0.5327790179738271,0.41336841114295636,64.0,64.0,0.10056651172787705,0.6050450807414216,0.036096661229607765,0.6668355296202573,-0.8748684237152139,0.7090314583687017,0.5282974266363853,0.6178867790724036,0.9944733596386458,0.9950616391848986
D1_0037|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0037,thickness_nuisance,anchor_01_nominal,D1_0001,706.0,10.0,20.0,0.0,0.0,0.00030347637192373547,0.011539789028530851,0.017285537084294134,0.6851546088906623,0.017556664305182514,0.6675979445854798,-6.0,0.8477670395086317,0.0026314284840254307,0.01728553708429414,0.9817298564732917,0.9999289642680221,0.0,3540.3750000000005,2.8368911114971096e-06,3540.3750000000005,3679.9794263185895,0.03478138145700941,0.002550131109294844,0.0,0.0022772065859072714,0.6885030634767713,0.3180345503468415,0.25884206561519635,0.528162858848885,0.411076612110015,64.0,64.0,0.1223789292588414,0.612337771506419,0.05642224769777198,0.672840047028462,-0.8698009474221015,0.709244378093944,0.5329458761515674,0.6207108858439943,0.9950034382212808,0.9952412597530321
D1_0038|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0038,thickness_nuisance,anchor_01_nominal,D1_0001,707.0,10.0,20.0,0.0,0.0,0.0003565794922718968,0.013249900320609478,0.020234638205270144,0.6724350430608413,0.01762223216716695,0.6548128108936744,-7.0,0.8482499735820439,0.0030706068822075293,0.020234638205270144,0.9749852297302154,0.9999059651585657,0.0,3551.799163179916,3.899571811932007e-06,3551.799163179916,3691.881171305715,0.034847562296506394,0.0025505386987328873,0.0,0.0022931332908995797,0.6874073651336472,0.3191056515710351,0.2580194338738668,0.5235691961074257,0.408750303472675,64.0,64.0,0.14400025130857289,0.6193639743488872,0.07668045510726182,0.6789328295834276,-0.8643003186769503,0.7095997137762924,0.5373220177583331,0.6236575849590371,0.9950786624167394,0.9953908948310387
D1_0039|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0039,thickness_nuisance,anchor_01_nominal,D1_0001,708.0,10.0,20.0,0.0,0.0,0.00041029868611384474,0.014895939018997615,0.023199356903211468,0.6597699138372508,0.017685778438843166,0.6420841353984076,-8.0,0.848694622172561,0.003510187461594018,0.023199356903211468,0.9671458270236885,0.999880433049361,0.0,3563.319327731092,5.144986975586296e-06,3563.319327731092,3703.883108786956,0.03485288525872776,0.0025509496240173667,0.0,0.0023118233564996915,0.6862749892376969,0.3202090301080511,0.2572539487296091,0.5189991412671158,0.4063910294374074,64.0,64.0,0.165410172310826,0.6266317134182773,0.0968524869216139,0.6849371165135921,-0.8583780000658986,0.7098153947253732,0.5414311223818872,0.6263341966339447,0.9947027186746954,0.9950724906070219
D1_0040|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0040,thickness_nuisance,anchor_01_nominal,D1_0001,709.0,10.0,20.0,0.0,0.0,0.0004645777547400569,0.016477474740649138,0.02617790738619539,0.6471889538551652,0.017746940115811034,0.6294420137393542,-9.0,0.8490997869718273,0.003950251801208659,0.02617790738619539,0.9582035538936529,0.9998525266197344,0.0,3574.9367088607596,6.579176646468243e-06,3574.9367088607596,3715.9865092940895,0.034919913933811546,0.002551363926190041,0.0,0.0023332263009349925,0.6851125301189465,0.32133809086281595,0.25654513909654003,0.5144538717299024,0.4040005115964413,64.0,64.0,0.18658938557359855,0.6335184934798297,0.11692011093785218,0.6911044317397153,-0.8520458583186189,0.7102049399943271,0.5452787537196977,0.6287482058890314,0.9938798489567835,0.9945622599015959
D1_0041|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0041,thickness_nuisance,anchor_01_nominal,D1_0001,711.0,10.0,20.0,0.0,0.0,0.0005745593085689555,0.019447277999333008,0.03216871042837561,0.6224009928057593,0.017860812600748337,0.604540180205011,-11.0,0.8497923964644141,0.0048319849022765106,0.03216871042837561,0.9369956032157875,0.9997901357360476,0.0,3598.468085106382,1.0039565631206547e-05,3598.468085106382,3740.502889840141,0.034993232333451856,0.002552202828756374,0.0,0.0023840272774830634,0.682722294460297,0.32364826997408985,0.25529479594468474,0.5054428342381649,0.3991336112847365,64.0,64.0,0.22818360758605882,0.6474121996444459,0.15667222848376575,0.70317241510618,-0.8382012877388918,0.7108334761769238,0.5522130203737545,0.6329087710047084,0.9909129052994721,0.9933940742845735
D1_0042|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0042,thickness_nuisance,anchor_01_nominal,D1_0001,712.0,10.0,20.0,0.0,0.0,0.0006301196569491987,0.020836699916950724,0.03517678166144217,0.6102553604962118,0.017912942207555127,0.5923424182886566,-12.0,0.8500807378204787,0.005273677152533526,0.03517678166144217,0.9247321432996184,0.9997558843936948,0.0,3610.384615384615,1.2079373473585023e-05,3610.384615384615,3752.9185206605666,0.03499875801732214,0.0025526275146634738,0.0,0.0024133800214528826,0.6815063563976911,0.3248174969196437,0.2547515318860987,0.5009799102479034,0.3966617069701852,64.0,64.0,0.24856520595006973,0.6539524806328293,0.1763233665838333,0.7091380897791683,-0.8307141600326118,0.7110576688368944,0.5553118133892017,0.6349581431261172,0.988779835762573,0.9923900828549529
D1_0043|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0043,thickness_nuisance,anchor_01_nominal,D1_0001,713.0,10.0,20.0,0.0,0.0,0.0006859567176471348,0.02216395082286434,0.038190352865660325,0.5983162193051497,0.017961518189163618,0.5803547011159861,-13.0,0.8503310227368192,0.005715911054723369,0.038190352865660325,0.9113706324906568,0.9997197282273652,0.0,3622.403433476395,1.4335160506349857e-05,3622.403433476395,3765.440917025368,0.03506753981623636,0.002553055748514613,0.0,0.002445353498518983,0.6802840688738374,0.3259885677331124,0.2542615288651995,0.4965474949844989,0.3941675647500937,64.0,64.0,0.2686493024677648,0.6607703146618618,0.19580343571995332,0.714974905084893,-0.8228677164863939,0.7114709140431186,0.5581733621085326,0.6367653807885502,0.9862217924247357,0.99155950146676
D1_0044|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0044,thickness_nuisance,anchor_01_nominal,D1_0001,714.0,10.0,20.0,0.0,0.0,0.0007419878793994274,0.023430684217544545,0.041207120308491205,0.5866139617614317,0.018006302644898293,0.5686076591165333,-14.0,0.8505436516151923,0.006158665728760546,0.041207120308491205,0.8969225222481509,0.9996817518231297,0.0,3634.5258620689656,1.6814445406204797e-05,3634.5258620689656,3778.071462051414,0.035073171114530344,0.0025534875748677035,0.0,0.0024799481656143847,0.6790608469119368,0.3271560190948392,0.25382366736394885,0.49214736163860223,0.39165409026377296,64.0,64.0,0.28842187371558514,0.6672217205180635,0.2150974617990179,0.7209077841673138,-0.8146751068171609,0.7117334925420156,0.5608040014715647,0.6383378102612475,0.9832453678446548,0.9902823886518954
D1_0045|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0045,thickness_nuisance,anchor_01_nominal,D1_0001,715.0,10.0,20.0,0.0,0.0,0.0007981268895632339,0.02463898467814995,0.04422472662369575,0.57517849198154,0.01804707344726909,0.557131418534271,-15.0,0.8507190172953205,0.0066019106502311015,0.04422472662369575,0.8814034694740998,0.9996420299376746,0.0,3646.7532467532483,1.952500073651702e-05,3646.7532467532483,3790.811562849651,0.035142859432392884,0.002553923039028041,0.0,0.0025171725789714236,0.6778419465160627,0.3283145387970323,0.2534367606888927,0.48778145634377573,0.38912451955730504,64.0,64.0,0.3078699762482808,0.673461065617546,0.23419118436002143,0.7265076736857294,-0.8061496007688171,0.7121015846808877,0.5632101006267658,0.6396826899301284,0.979857540234791,0.9888921050749513
D1_0046|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0046,thickness_nuisance,anchor_01_nominal,D1_0001,716.0,10.0,20.0,0.0,0.0,0.0008542843799748055,0.02579135851555731,0.0472407791191567,0.5640390229027147,0.018083621733249164,0.5459554011694655,-16.0,0.850857529706958,0.007045606496398984,0.0472407791191567,0.8648332485222718,0.9996006291424567,0.0,3659.08695652174,2.2474836812891016e-05,3659.08695652174,3803.662651048054,0.035148599320985775,0.002554362187064484,0.0,0.0025570428512545324,0.6766324850353475,0.32945894572883144,0.25309957109160125,0.4834519165262473,0.3865824609506631,64.0,64.0,0.32698174359914023,0.6798773577065609,0.2530710690087358,0.7322623163336256,-0.7973045466699189,0.7124020384906555,0.5653980293557426,0.640816349156533,0.9760656456796573,0.9876133138519418
D1_0047|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0047,thickness_nuisance,anchor_01_nominal,D1_0001,717.0,10.0,20.0,0.0,0.0,0.0009103683800860241,0.026890718086916614,0.05025286800234581,0.5532238770074751,0.01811574973280188,0.5351081272746732,-17.0,0.8509596364265392,0.007489705717678757,0.05025286800234581,0.8472355872739231,0.9995576094545545,0.0,3671.5283842794765,2.5672208575252956e-05,3671.5283842794765,3816.6261833275535,0.035219214992408245,0.002554805065825109,0.0,0.002599582151161648,0.6754374595696596,0.33058417176968513,0.25281082409094635,0.4791610894591357,0.38403194015189257,64.0,64.0,0.3457463790234354,0.68594040960017,0.27172431646298456,0.7378258252946489,-0.7881533319036027,0.7127086779920623,0.5673741272873558,0.6420805279991877,0.9718773505787662,0.9858981046349427
