Wavelength_nm,Absolute_Reflectance_Measured,Absolute_Reflectance_Theory,Absolute_Reflectance_Physical,Residual,Front_Scatter_Factor,Rear_ZScore_Measured,Rear_ZScore_Theory,window_label
566.198266970111,0.0253619659254437,0.022090537189001343,0.0899551839809361,-0.0032714287364423583,0.32194865636278835,,,front
566.620470589872,0.0252714837533191,0.02213282794488632,0.08985559702856212,-0.0031386558084327797,0.3224926831129514,,,front
567.0426633655044,0.0252524445933477,0.022174572538118748,0.0897508208262154,-0.003077872055228952,0.3230363973690994,,,front
567.4648452917211,0.0252029763226195,0.02221275240016679,0.08960973769187941,-0.002990223922452708,0.3235797981702067,,,front
567.8870163632369,0.025255705745818,0.022250729359002127,0.0894673158057872,-0.003004976386815874,0.3241228845619454,,,front
568.3091765747665,0.0251380014782797,0.02228380225217766,0.08927534591684394,-0.0028541992261020416,0.32466565559665483,,,front
568.7313259210257,0.02506239075295,0.022314915938279785,0.08906443361325239,-0.0027474748146702165,0.3252081103333175,,,front
569.1534643967299,0.0251151572658992,0.022344633238431708,0.08884050613163261,-0.0027705240274674935,0.32575024783753015,,,front
569.5755919965967,0.0250601404035034,0.022372078607996178,0.08859480347808082,-0.002688061795507221,0.3262920671814812,,,front
569.9977087153425,0.0250155585089837,0.022399254825217957,0.0883478197773662,-0.0026163036837657423,0.32683356744392006,,,front
570.4198145476845,0.0249428408581552,0.022430746807929523,0.08814583478211975,-0.0025120940502256772,0.32737474771013364,,,front
570.8419094883409,0.0249090708724303,0.022462026509347716,0.08794287106534077,-0.0024470443630825837,0.32791560707191963,,,front
571.2639935320317,0.0248619419988231,0.022497774009189432,0.08778585605530538,-0.002364167989633667,0.32845614462756206,,,front
571.6860666734749,0.024812153893209,0.022536144658019605,0.08765591240531288,-0.0022760092351893947,0.3289963594818006,,,front
572.1081289073906,0.0247935510009312,0.02257500666038009,0.08753154830313861,-0.002218544340551111,0.3295362507458091,,,front
572.5301802284994,0.0247149466677004,0.022615659824421635,0.0874256145751978,-0.002099286843278765,0.3300758175371684,,,front
572.9522206315216,0.0247322119783885,0.02265614560314431,0.08731855640102709,-0.002076066375244188,0.3306150589798386,,,front
573.3742501111792,0.0246458655816898,0.022694522831495423,0.08719124365600467,-0.0019513427501943771,0.3311539742041359,,,front
573.7962686621936,0.0246196873415587,0.022732467152671982,0.08706034733693738,-0.0018872201888867172,0.3316925623467045,,,front
574.2182762792878,0.0245553318858604,0.02276800865965716,0.08690660305550146,-0.001787323226203237,0.3322308225504933,,,front
574.6402729571845,0.0245141024650578,0.022801270193030822,0.0867314340168643,-0.0017128322720269783,0.3327687539647275,,,front
575.0622586906068,0.0245158110658561,0.022833699710171237,0.08654914623954202,-0.0016821113556848635,0.3333063557448845,,,front
575.4842334742796,0.0244457763243897,0.022862355458571577,0.08633126331252378,-0.001583420865818124,0.33384362705266957,,,front
575.9061973029272,0.0243716365643757,0.022890758882219468,0.08611219392290423,-0.0014808776821562328,0.3343805670559875,,,front
576.328150171275,0.0243775748070533,0.022919857921880255,0.08590109369727905,-0.0014577168851730438,0.3349171749289192,,,front
576.7500920740482,0.0243027176520335,0.022948980743561533,0.08569143257536863,-0.001353736908471969,0.3354534498516954,,,front
577.1720230059739,0.0242166808401557,0.02298042583542078,0.08550522346121729,-0.0012362550047349194,0.3359893910106724,,,front
577.5939429617781,0.0241630863888303,0.023015389855717244,0.08535367665270031,-0.0011476965331130573,0.33652499759830495,,,front
578.015851936188,0.0241983975461346,0.023050218392630228,0.08520167304704272,-0.0011481791535043716,0.3370602688131225,,,front
578.4377499239322,0.0241461283933265,0.023086523598339768,0.08506452074568202,-0.0010596047949867314,0.33759520385970476,,,front
578.8596369197395,0.0240843008493123,0.023122649036507712,0.08492641067483517,-0.0009616518128045884,0.3381298019486553,,,front
579.2815129183376,0.0240817470680925,0.023154597230183354,0.08474965282023568,-0.000927149837909147,0.33866406229657475,,,front
579.7033779144576,0.0240167350134385,0.023184333962295748,0.08455309498015168,-0.0008324010511427532,0.3391979841260412,,,front
580.1252319028277,0.023938399639404,0.02321274584996974,0.0843452354959968,-0.0007256537894342607,0.33973156666557797,,,front
580.5470748781803,0.0238721173311007,0.02323830701922759,0.08411192632017069,-0.0006338103118731092,0.3402648091496369,,,front
580.9689068352454,0.0238796887084718,0.02326360681604926,0.08387752590687556,-0.0006160818924225431,0.34079771081856636,,,front
581.3907277687553,0.0238016133951216,0.023292867229368464,0.08368125104298857,-0.0005087461657531378,0.3413302709185909,,,front
581.812537673442,0.0237666050745819,0.02332223202679745,0.08348705510118655,-0.0004443730477844479,0.3418624887017853,,,front
582.2343365440385,0.0236853553062257,0.02335451912765378,0.08332092603075449,-0.0003308361785719187,0.3423943634260497,,,front
582.6561243752776,0.0236875904169456,0.023389134806559794,0.08317714514622435,-0.0002984556103858074,0.3429258943550846,,,front
583.0779011618938,0.023666189345264,0.02342354414042167,0.0830322602153011,-0.00024264520484233026,0.3434570807583682,,,front
583.499666898622,0.0235990969367351,0.023457666108213683,0.08288554319780948,-0.00014143082852141609,0.34398792191113126,,,front
583.921421580196,0.0235650719321552,0.02349160092652807,0.0827379269908978,-7.347100562712927e-05,0.3445184170943302,,,front
584.3431652013518,0.0235598835778302,0.023522443157425896,0.08256301989860593,-3.7440420404304814e-05,0.3450485655946263,,,front
584.7648977568264,0.0234616052985854,0.02355240462468518,0.08238111231953553,9.079932609978164e-05,0.3455783667043617,,,front
585.1866192413552,0.0234433457642811,0.023581447721129228,0.08219193120890159,0.00013810195684812662,0.3461078197215301,,,front
585.608329649676,0.0234097912413461,0.023609389796872264,0.08199390086311836,0.00019959855552616548,0.3466369239497592,,,front
586.0300289765262,0.0233737062606167,0.02363715875239892,0.08179543456018862,0.00026345249178221994,0.347165678698282,,,front
586.4517172166445,0.023299835975341,0.02366532567282044,0.08160165045669712,0.0003654896974794389,0.34769408328191576,,,front
586.8733943647695,0.0232988042596726,0.023693300682780957,0.08140724543080076,0.0003944964231083585,0.3482221370210357,,,front
