Wavelength_nm,R_TMM_GlassAg,R_TMM_AgMirror,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD
510.2901973602346,0.9749058508478378,0.9814787471305898,0.14718274208029403,0.14718928627279163
510.7160477464344,0.9749541618625476,0.9815185020834548,0.14709675606413325,0.14710354951770205
511.1418914300661,0.9750024274762252,0.981558195751511,0.1470054672525562,0.14701252593116892
511.56772840544227,0.9750507351371274,0.9815978932646272,0.1469024673892506,0.14690981528139807
511.9935586668769,0.9750989097809415,0.9816374646338263,0.14680032437206497,0.1468079723507327
512.4193822086829,0.9751471998744898,0.9816770936109906,0.14680596479668545,0.1468138107173354
512.8451990251742,0.9751953607666836,0.9817165995488496,0.14681404050207303,0.1468220872629747
513.271009110665,0.975243542819368,0.9817560929987411,0.14681686909942132,0.14682512846376838
513.6968124594682,0.9752916798807238,0.9817955255214438,0.14681701761160457,0.14682549894662592
514.1226090658996,0.9753397510737324,0.9818348816293425,0.1467745218702231,0.1467832827672273
514.5483989242733,0.9753878544708019,0.9818742329790272,0.14662543746382006,0.1466346190734622
