Wavelength_nm,Glass_PVK_Counts,Glass_Ag_Counts,Glass_PVK_CountsPerMs,Glass_Ag_CountsPerMs,Valid_Loose,Valid_Strict,Mask_Reason,Exposure_Source,R_Exp_GlassPVK_by_GlassAg,R_TMM_GlassAg,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD,Residual_Fixed,Residual_BestD
869.6887201521122,45.720001220703125,99.5999984741211,2.286000061035156,4.979999923706055,True,True,ok,filename_inference,0.4549954017520921,0.9911972902511563,0.08278567404204598,0.24097825214688048,0.3722097277100461,0.2140171496052116
870.1068401130717,46.79999923706055,103.1999969482422,2.339999961853027,5.15999984741211,True,True,ok,filename_inference,0.44949859855068386,0.9912020246772832,0.08228858786076701,0.24264162422360466,0.3672100106899169,0.2068569743270792
870.5249486483671,51.5,108.75,2.575,5.4375,True,True,ok,filename_inference,0.4693990689573252,0.9912067718273614,0.08185238883976913,0.24429603818150863,0.38754668011755605,0.22510303077581656
870.9430457526289,50.880001068115234,107.8000030517578,2.5440000534057616,5.39000015258789,True,True,ok,filename_inference,0.4678371193138814,0.9912115139747223,0.08147673928426769,0.24594225976334308,0.3863603800296137,0.2218948595505383
871.3611314204896,51.41999816894531,108.25,2.5709999084472654,5.4125,True,True,ok,filename_inference,0.47083915423078476,0.9912162633304868,0.08116181787666617,0.24757908288017325,0.3896773363541186,0.22326007135061152
871.7792056465811,39.2400016784668,95.80000305175781,1.9620000839233398,4.790000152587891,True,True,ok,filename_inference,0.40600744093171975,0.9912210095964216,0.08090727192778895,0.24920724962322363,0.3251001690039308,0.15680019130849612
872.1972684255364,53.779998779296875,107.15000152587892,2.6889999389648436,5.357500076293946,True,True,ok,filename_inference,0.49750927635613196,0.9912257517793015,0.08071301356096508,0.25082621502686087,0.4167962627951669,0.2466830613292711
872.6153197519887,53.040000915527344,110.75,2.6520000457763673,5.5375,True,True,ok,filename_inference,0.474716623898748,0.9912304899941123,0.08057882128468845,0.2524357792768286,0.39413780261405956,0.22228084462191944
873.0333596205718,60.7599983215332,118.09999847412108,3.03799991607666,5.904999923706054,True,True,ok,filename_inference,0.5099699511216662,0.9912352224007867,0.08050440440221515,0.25403634125121466,0.42946554671945103,0.25593360987045155
873.4513880259208,45.880001068115234,101.8000030517578,2.2940000534057616,5.09000015258789,True,True,ok,filename_inference,0.44673956939922665,0.9912399404843888,0.08048951052017736,0.2556267933555577,0.36625005887904927,0.19111277604366894
873.86940496267,39.7599983215332,97.5999984741211,1.9879999160766602,4.8799999237060545,True,True,ok,filename_inference,0.403810311267989,0.9912446536056673,0.08053379068475758,0.2572080856620965,0.3232765205832314,0.14660222560589248
