Wavelength_nm,Glass_PVK_Counts,Glass_Ag_Counts,Glass_PVK_CountsPerMs,Glass_Ag_CountsPerMs,Valid_Loose,Valid_Strict,Mask_Reason,Exposure_Source,R_Exp_GlassPVK_by_GlassAg,R_TMM_GlassAg,R_TMM_AgMirror,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD,Residual_Fixed,Residual_BestD,Ag_Mirror_Corrected_Counts,Ag_Mirror_Corrected_CountsPerMs,R_Exp_GlassPVK_by_AgMirror,Residual_Fixed_AgMirror,Residual_BestD_AgMirror
421.5762989456856,11.960000038146973,10.949999809265137,0.5980000019073486,0.5474999904632568,True,False,sample_ref_below_floor,filename_inference,1.0486505411717337,0.9600939121397651,0.9683554151921243,0.14097328553340954,0.14097325296537988,0.9076772556383241,0.9076772882063538,15.885555555555584,0.7942777777777792,0.7290604827847696,0.5880871972513602,0.5880872298193898
422.00341955491217,19.399999618530273,22.299999237060547,0.9699999809265136,1.1149999618530273,True,False,sample_ref_below_floor,filename_inference,0.8353319351635935,0.9602011279962942,0.9684578050879182,0.14092994767973643,0.1409299134360651,0.6944019874838571,0.6944020217275284,14.01616161616164,0.700808080808082,1.3404583625522892,1.1995284148725527,1.1995284491162241
422.43053464859145,-4.659999847412109,0.2000000029802322,-0.23299999237060548,0.01000000014901161,False,False,sample_nonpositive,filename_inference,-22.37509341576856,0.9603044841990389,0.9685568919732276,0.14088732245144864,0.14088728648269078,-22.51598073822001,-22.51598070225125,15.902121212121301,0.795106060606065,-0.2838284848039529,-0.42471580725540153,-0.4247157712866437
422.85764422099953,5.480000019073486,5.400000095367432,0.2740000009536743,0.2700000047683716,True,False,sample_ref_below_floor,filename_inference,0.974635635966656,0.9604073921259348,0.9686554553339306,0.14084608921742645,0.14084605145920914,0.8337895467492296,0.8337895845074469,15.708787878787916,0.7854393939393958,0.3379147999619661,0.19706871074453966,0.19706874850275696
423.2847482664132,21.18000030517578,19.950000762939453,1.059000015258789,0.9975000381469726,True,False,sample_ref_below_floor,filename_inference,1.019727108621466,0.9605078518349649,0.9687518630280462,0.14080576636261516,0.1408057267581993,0.8789213422588509,0.8789213818632668,15.478888888888946,0.7739444444444473,1.3255579842880048,1.1847522179253895,1.1847522575298055
423.7118467791081,14.779999732971191,16.649999618530273,0.7389999866485596,0.8324999809265137,True,False,sample_ref_below_floor,filename_inference,0.8527189065894216,0.9606068826750429,0.9688469518999675,0.14076657397041253,0.14076653245692916,0.7119523326190091,0.7119523741324925,15.721616161616112,0.7860808080808056,0.9108196983801369,0.7700531244097244,0.7700531659232077
424.13893975336185,-1.399999976158142,-4.0,-0.06999999880790711,-0.2,False,False,sample_ref_nonpositive,filename_inference,,0.9607046469586038,0.9689408523905094,0.14072850721618307,0.14072846372898623,,,16.181919191919178,0.8090959595959589,-0.08382918948963557,-0.22455769670581865,-0.2245576532186218
424.5660271834504,21.100000381469727,20.75,1.0550000190734863,1.0375,True,False,sample_ref_below_floor,filename_inference,0.9770065377533483,0.9608002507993257,0.9690328331869142,0.1406912990628164,0.14069125354076262,0.8363152386905319,0.8363152842125857,15.824444444444453,0.7912222222222226,1.2920891612772443,1.1513978622144279,1.1513979077364818
424.9931090636507,12.31999969482422,8.75,0.615999984741211,0.4375,True,False,sample_ref_below_floor,filename_inference,1.352940765420443,0.9608954537882222,0.9691243426873423,0.14065542594071284,0.1406553783110921,1.2122853394797302,1.2122853871093509,17.477777777777874,0.8738888888888937,0.6831309882733148,0.5424755623326019,0.5424756099622227
425.42018538824055,8.039999961853027,8.399999618530273,0.40199999809265136,0.4199999809265137,True,False,sample_ref_below_floor,filename_inference,0.9198029407859132,0.9609881080078958,0.9692136033276977,0.14062015871867095,0.14062010892168453,0.7791827820672422,0.7791828318642287,17.204848484848526,0.8602424242424263,0.45292333382909944,0.3123031751104285,0.3123032249074149
