Wavelength,Intensity
412.17826169582753,14.504949494949528
412.6055021987102,12.861414141414116
413.0327373120022,13.661717171717214
413.4599670299771,14.891212121212106
413.8871913469087,15.380808080808038
414.31441025706965,12.843030303030218
414.7416237547343,14.355151515151533
415.1688318341764,15.218282828282781
415.5960344896694,13.908383838383884
416.0232317154875,14.884141414141482
416.4504235059058,14.237474747474721
416.877609855198,13.05232323232326
417.3047907576382,16.18585858585857
417.73196620750167,13.908888888888896
418.15913619906314,14.240000000000009
418.5863007265969,14.663333333333412
419.0134597843785,15.22686868686867
419.4406133666826,14.746161616161658
419.86776146778504,14.10545454545445
420.2949040819609,15.837979797979756
420.7220412034857,13.641818181818167
421.1491728266354,16.676060606060673
421.5762989456856,15.885555555555584
422.00341955491217,14.01616161616164
422.43053464859145,15.902121212121301
422.85764422099953,15.708787878787916
423.2847482664132,15.478888888888946
423.7118467791081,15.721616161616112
424.13893975336185,16.181919191919178
424.5660271834504,15.824444444444453
424.9931090636507,17.477777777777874
425.42018538824055,17.204848484848526
425.8472561514968,17.051515151515105
426.2743213476966,17.330808080808083
426.70138097111754,17.844343434343386
427.12843501603703,18.420404040404037
427.5554834767335,15.675252525252517
427.9825263474844,16.072727272727207
428.4095636225677,16.250808080808042
428.836595296262,18.492929292929375
429.2636213628445,18.57363636363641
429.6906418165953,16.865252525252572
430.11765665179195,18.486565656565745
430.54466586271343,17.438181818181874
430.97166944363886,16.88959595959591
431.3986673888468,17.76252525252528
431.82565969261714,16.476969696969718
432.2526463492292,18.4026262626262
432.6796273529615,18.156666666666638
433.1066026980947,17.863939393939404
433.5335723789078,19.487979797979847
433.9605363896817,18.075959595959603
434.3874947246956,17.2332323232323
434.8144473782302,19.34252525252532
435.24139434456566,17.372424242424245
435.66833561798273,19.70585858585855
436.09527119276186,19.073535353535362
436.5222010631836,18.126262626262587
436.94912522352934,21.25333333333333
437.37604366808046,20.592626262626254
437.80295639111773,18.329595959595963
438.2298633869225,20.44040404040402
438.6567646497769,22.458585858585934
439.0836601739622,20.930505050505076
439.51054995376046,22.25545454545454
439.93743398345333,24.087070707070666
440.3643122573234,19.318989898989912
440.7911847696531,21.420909090909163
441.2180515147248,22.23393939393941
441.64491248682066,22.652929292929343
442.07176768022424,23.46707070707066
442.4986170892185,23.525151515151492
442.9254607080855,21.38818181818192
443.3522985311091,23.282727272727243
443.7791305525731,23.30929292929295
444.20595676676095,23.549898989898907
444.63277716795614,23.277575757575732
445.0595917504425,23.724242424242334
445.4864005085042,26.94161616161614
445.9132034364253,25.2819191919192
446.34000052849075,25.822828282828254
446.7667917789844,24.857979797979738
447.19357718219095,25.396161616161635
447.62035673239575,27.274545454545546
448.0471304238833,26.66363636363633
448.47389825093865,28.200202020201914
448.9006602078477,28.4482828282828
449.3274162888955,28.597979797979747
449.7541664883682,30.363737373737422
450.1809108005504,28.032626262626195
450.6076492197296,30.63828282828274
451.03438174019095,28.70707070707067
451.4611083562209,30.179595959595986
451.8878290621062,31.820303030302966
452.3145438521331,31.481616161616216
452.74125272058893,32.53424242424239
453.16795566175983,31.780202020201955
453.5946526699329,32.40353535353529
454.0213437393964,34.73858585858591
454.4480288644369,35.13161616161619
454.87470803934247,35.72323232323231
455.3013812584008,36.62050505050513
455.728048515899,36.20181818181811
456.1547098061264,37.900404040404055
456.581365123371,38.73636363636365
457.0080144619206,38.76191919191922
457.4346578160643,40.02545454545452
457.86129518009074,40.22121212121215
458.2879265482889,41.938484848484904
458.71455191494766,41.34424242424234
459.1411712743566,42.77313131313133
459.5677846208052,44.121515151515155
459.99439194858286,44.65393939393937
460.42099325197927,45.71090909090913
460.8475885252852,47.85676767676762
461.2741777627895,47.343838383838374
461.7007609587837,49.25040404040408
462.1273381075573,49.500505050505126
462.5539092034013,52.58060606060599
462.9804742406069,52.46575757575761
463.40703321346456,54.6710101010101
463.8335861162655,55.07686868686869
464.2601329433018,54.853535353535335
464.68667368886395,58.78131313131314
465.1132083472445,57.58000000000004
465.5397369127344,62.51060606060605
465.9662593796264,62.53606060606057
466.3927757422128,62.19111111111113
466.8192859947853,65.67787878787874
467.24579013163685,67.27999999999997
467.67228814706056,67.07969696969701
468.0987800353493,70.05646464646463
468.5252657907955,72.86030303030304
468.9517454076925,74.03888888888889
469.3782188803347,76.82090909090914
469.80468620301497,77.05393939393934
470.2311473700274,79.250707070707
470.6576023756657,83.49363636363637
471.0840512142247,85.01333333333332
471.510493879998,84.98070707070701
471.9369303672803,88.36161616161621
472.3633606703668,90.27858585858587
472.7897847835518,93.97494949494956
473.2162027011309,97.20090909090914
473.64261441739905,97.339696969697
474.0690199266515,102.219696969697
474.49541922318446,103.51989898989893
474.9218123012938,105.80353535353538
475.3481991552746,111.40232323232317
475.77457977942385,110.82151515151509
476.2009541680377,116.92818181818188
476.6273223154126,119.7439393939394
477.0536842158455,124.90010101010103
477.48003986363346,125.07181818181812
477.90638925307275,130.9573737373738
478.332732378462,134.90757575757573
478.7590692340976,138.22292929292928
479.1853998142776,141.5510101010101
479.61172411330006,142.79888888888888
480.0380421254626,150.0363636363636
480.4643538450635,153.29080808080812
480.89065926640177,160.09707070707066
481.31695838377567,163.18121212121207
481.74325119148347,167.98757575757577
482.1695376838251,171.09010101010108
482.59581785509914,178.34919191919187
483.02209169960514,182.65040404040406
483.44835921164287,187.97383838383837
483.8746203855118,192.84464646464642
484.30087521551184,198.55898989898992
484.7271236959437,207.4825252525253
485.15336582110695,212.43111111111114
485.5796015853022,218.69262626262616
486.0058309828306,224.3147474747475
486.43205400799343,233.20282828282825
486.8582706550908,237.68363636363642
487.28448091842466,241.82676767676764
487.71068479229615,253.27989898989892
488.1368822710074,258.1364646464647
