Wavelength_nm,zone_label,R_front,T_front,R_stack,R_total
520.0,Zone 1,0.04193131469631514,0.9580686853036848,0.04742376789199064,0.08554811664909479
521.0,Zone 1,0.04193131469631514,0.9580686853036848,0.04855113843605422,0.08658710215691545
522.0,Zone 1,0.04193131469631514,0.9580686853036848,0.049605793955684326,0.08755916256178206
523.0,Zone 1,0.04193131469631514,0.9580686853036848,0.0505392827833601,0.08841961729606732
524.0,Zone 1,0.04193131469631514,0.9580686853036848,0.051427314858729894,0.08923823436871339
525.0,Zone 1,0.04193131469631514,0.9580686853036848,0.05235960481942965,0.09009771555285047
526.0,Zone 1,0.04193131469631514,0.9580686853036848,0.0533746853533746,0.09103359822443566
527.0,Zone 1,0.04193131469631514,0.9580686853036848,0.05447731251042688,0.09205028750016944
528.0,Zone 1,0.04193131469631514,0.9580686853036848,0.055534708190694226,0.09302535911721557
529.0,Zone 1,0.04193131469631514,0.9580686853036848,0.05638166677101163,0.09380643983243869
530.0,Zone 1,0.04193131469631514,0.9580686853036848,0.05710720154820289,0.0944755855167334
531.0,Zone 1,0.04193131469631514,0.9580686853036848,0.05793144201270332,0.09523581493012101
532.0,Zone 1,0.04193131469631514,0.9580686853036848,0.05888328649743055,0.09611380409638916
533.0,Zone 1,0.04193131469631514,0.9580686853036848,0.059847299472815356,0.09700308919249445
534.0,Zone 1,0.04193131469631514,0.9580686853036848,0.06076290163389783,0.09784778289886087
535.0,Zone 1,0.04193131469631514,0.9580686853036848,0.06162781620368648,0.09864577422225175
536.0,Zone 1,0.04193131469631514,0.9580686853036848,0.062431528844332,0.0993873511688376
537.0,Zone 1,0.04193131469631514,0.9580686853036848,0.06315179915622163,0.10005197936415616
