Wavelength_nm,n_v1,k_v1,n_v2,k_v2,eps1_v1,eps2_v1,eps1_v2,eps2_v2,dn_v1_dlambda,dk_v1_dlambda,dn_v2_dlambda,dk_v2_dlambda
835.0,2.5344053176186896,0.0,2.534405317618689,0.0,6.4232103139738905,0.0,6.423210313973889,0.0,-0.0010911664659560838,0.0,-0.0010911664659560838,0.0
836.0,2.5333161113310765,0.0,2.533316111331076,0.0,6.417690519929607,0.0,6.417690519929605,0.0,-0.0010872554713103888,0.0,-0.0010872554713101668,0.0
837.0,2.532230806676069,0.0,2.532230806676069,0.0,6.412192858279334,0.0,6.412192858279334,0.0,-0.0010833631449187475,0.0,-0.0010833631449187475,0.0
838.0,2.531149385041239,0.0,2.5311493850412385,0.0,6.4067172093946425,0.0,6.40671720939464,0.0,-0.0010794893755281532,0.0,-0.0010794893755285973,0.0
839.0,2.5300718279250125,0.0,2.5300718279250116,0.0,6.401263454459814,0.0,6.4012634544598095,0.0,-0.0010756340526811847,0.0,-0.0010756340526811847,0.0
840.0,2.5289981169358766,0.0,2.528998116935876,0.0,6.39583147546521,0.0,6.395831475465208,0.0,-0.001071797066706015,0.0,-0.001071797066706015,0.0
841.0,2.5279282337916005,0.0,2.5279282337915996,0.0,6.390421155200721,0.0,6.390421155200716,0.0,-0.0010679783087144123,0.0,-0.0010679783087141903,0.0
842.0,2.526862160318448,0.0,2.526862160318448,0.0,6.385032377249213,0.0,6.385032377249213,0.0,-0.0010641776705926365,0.0,-0.0010641776705921924,0.0
843.0,2.525799878450415,0.0,2.525799878450415,0.0,6.379665025980132,0.0,6.379665025980132,0.0,-0.0010603950449938893,0.0,-0.0010603950449938893,0.0
844.0,2.52474137022846,0.0,2.52474137022846,0.0,6.374318986543082,0.0,6.374318986543082,0.0,-0.0010566303253363163,0.0,-0.0010566303253363163,0.0
845.0,2.5236866177997426,0.0,2.5236866177997426,0.0,6.368994144861504,0.0,6.368994144861504,0.0,-0.0010528834057925707,0.0,-0.0010528834057925707,0.0
846.0,2.522635603416875,0.0,2.522635603416875,0.0,6.363690387626421,0.0,6.363690387626421,0.0,-0.0010491541812851501,0.0,-0.0010491541812851501,0.0
847.0,2.5215883094371723,0.0,2.5215883094371723,0.0,6.3584076022902165,0.0,6.3584076022902165,0.0,-0.0010454425474799578,0.0,-0.0010454425474799578,0.0
848.0,2.520544718321915,0.0,2.520544718321915,0.0,6.3531456770605015,0.0,6.3531456770605015,0.0,-0.0010417484007796407,0.0,-0.0010417484007798627,0.0
849.0,2.519504812635613,0.0,2.5195048126356125,0.0,6.347904500894015,0.0,6.347904500894013,0.0,-0.001038071638319149,0.0,-0.001038071638319371,0.0
850.0,2.5184685750452767,0.0,2.518468575045276,0.0,6.342683963490586,0.0,6.342683963490584,0.0,-0.0010344121579590748,0.0,-0.0010344121579590748,0.0
851.0,2.517435988319695,0.0,2.5174359883196944,0.0,6.3374839552871585,0.0,6.337483955287157,0.0,-0.001030769858277658,0.0,-0.001030769858277658,0.0
852.0,2.5164070353287213,0.0,2.516407035328721,0.0,6.332304367451885,0.0,6.332304367451882,0.0,-0.0010271446385667904,0.0,-0.0010271446385667904,0.0
853.0,2.5153816990425613,0.0,2.515381699042561,0.0,6.327145091878243,0.0,6.32714509187824,0.0,-0.0010235363988275736,0.0,-0.0010235363988273516,0.0
854.0,2.514359962531066,0.0,2.514359962531066,0.0,6.322006021179225,0.0,6.322006021179225,0.0,-0.0010199450397612164,0.0,-0.0010199450397609944,0.0
855.0,2.513341808963039,0.0,2.513341808963039,0.0,6.3168870486816004,0.0,6.3168870486816004,0.0,-0.0010163704627654813,0.0,-0.0010163704627654813,0.0
856.0,2.5123272216055352,0.0,2.5123272216055352,0.0,6.311788068420189,0.0,6.311788068420189,0.0,-0.0010128125699286894,0.0,-0.0010128125699289114,0.0
857.0,2.5113161838231814,0.0,2.511316183823181,0.0,6.306708975132227,0.0,6.306708975132225,0.0,-0.0010092712640246138,0.0,-0.0010092712640246138,0.0
858.0,2.510308679077486,0.0,2.510308679077486,0.0,6.3016496642517525,0.0,6.3016496642517525,0.0,-0.0010057464485038192,0.0,-0.0010057464485035972,0.0
