interface_type,d_air_nm,wavelength_nm,reflectance,delta_r
back,21.0,1072,0.6525190795672114,-0.008261729891021474
back,21.0,1073,0.652142677043925,-0.010384394720917123
back,21.0,1074,0.6518583732203214,-0.012492959327653153
back,21.0,1075,0.651666197956655,-0.014585371652845791
back,21.0,1076,0.6515660888057782,-0.016659622923180684
back,21.0,1077,0.651557891168941,-0.018713751891062613
back,21.0,1078,0.6516413586703143,-0.02074584886459374
back,21.0,1079,0.651816153748837,-0.02275405951288212
back,21.0,1080,0.6520818484650699,-0.024736588434155826
back,21.0,1081,0.6524379255636348,-0.02669170249376429
back,21.0,1082,0.6528837798327592,-0.02861773393968048
back,21.0,1083,0.6534187194040413,-0.03051308314377066
back,21.0,1084,0.6540419673334191,-0.032376221108899816
back,21.0,1085,0.6547526634149841,-0.03420569171832588
back,21.0,1086,0.6555498661766586,-0.03600011370617795
back,21.0,1087,0.6564325550493502,-0.03775818234766748
back,21.0,1088,0.65739963270063,-0.03947867086917145
back,21.0,1089,0.65844992752326,-0.041160431579845946
back,21.0,1090,0.6595821962684566,-0.0428023967278075
back,21.0,1091,0.6607951268132138,-0.044403579085318334
back,21.0,1092,0.6620873410506483,-0.04596307226863294
back,21.0,1093,0.6634573978919617,-0.047480050799408535
back,21.0,1094,0.6649037963683614,-0.048953769915633716
back,21.0,1095,0.666424978821066,-0.05038356514107478
back,21.0,1096,0.6680193341673918,-0.051768851623130385
back,21.0,1097,0.6696852012308966,-0.05310912324977224
back,21.0,1098,0.6714208721234903,-0.05440395155701505
back,21.0,1099,0.6732245956675766,-0.05565298443888056
back,21.0,1100,0.6750945808463736,-0.05685594467239452
back,22.0,400,0.07425163686561001,1.6674130132177112e-10
back,22.0,401,0.07318092001422385,1.3270523568920112e-10
back,22.0,402,0.0721307953944693,9.276418522219387e-11
back,22.0,403,0.07110123436760188,4.6497736216899455e-11
back,22.0,404,0.0700921992832922,-6.519632056445346e-12
back,22.0,405,0.06910364372979172,-6.671713181916061e-11
back,22.0,406,0.06813551279655226,-1.3452595981622295e-10
back,22.0,407,0.06718774333242378,-2.1037817321545305e-10
back,22.0,408,0.06626026419994371,-2.947046495727079e-10
back,22.0,409,0.06535299653762126,-3.879336157863733e-10
back,22.0,410,0.06446585402414265,-4.904886358181315e-10
back,22.0,411,0.0635987431370508,-6.027868759694854e-10
back,22.0,412,0.0627515634096272,-7.252367872911947e-10
back,22.0,413,0.06192420769498362,-8.582361765707702e-10
back,22.0,414,0.06111656242501036,-1.002169722208457e-09
back,22.0,415,0.06032850786387692,-1.157406614993306e-09
back,22.0,416,0.05955991836378165,-1.3242979143845979e-09
back,22.0,417,0.05881066262087169,-1.5031738492821134e-09
back,22.0,418,0.05808060392470034,-1.6943408759351186e-09
back,22.0,419,0.057369600403244805,-1.8980785276845324e-09
back,22.0,420,0.05667750527086739,-2.1146360912327467e-09
back,22.0,421,0.056004167070717384,-2.344230060069563e-09
back,22.0,422,0.0553494299107794,-2.5870422193374765e-09
back,22.0,423,0.05471313369838638,-2.8432129012267993e-09
back,22.0,424,0.0540951143733998,-3.1128355310050537e-09
back,22.0,425,0.05349520413448564,-3.3959517212189816e-09
back,22.0,426,0.05291323165964393,-3.692546227118676e-09
back,22.0,427,0.05234902232650136,-4.002541388603564e-09
back,22.0,428,0.05180239842701902,-4.325791308490423e-09
back,22.0,429,0.05127317937553069,-4.662075565875501e-09
back,22.0,430,0.05076118191301758,-5.011092624185309e-09
back,22.0,431,0.05026622030894969,-5.372451865326422e-09
back,22.0,432,0.04978810655634368,-5.745665263012789e-09
back,22.0,433,0.049326650560585134,-6.130143545557409e-09
back,22.0,434,0.04888166032597799,-6.525189021056033e-09
back,22.0,435,0.04845294213696494,-6.929986737236327e-09
back,22.0,436,0.04804030073284497,-7.343595058439956e-09
back,22.0,437,0.04764353947769716,-7.764935187892785e-09
back,22.0,438,0.047262460527195335,-8.19277998220791e-09
back,22.0,439,0.04689686498906576,-8.625741808321319e-09
back,22.0,440,0.04654655307757377,-9.062259227754499e-09
back,22.0,441,0.046211324264603934,-9.500581620025539e-09
back,22.0,442,0.04589097742582009,-9.9387499827297e-09
back,22.0,443,0.045585310980869743,-1.0374581610461675e-08
back,22.0,444,0.0452941230285934,-1.0805652449208392e-08
back,22.0,445,0.044695537857005634,-1.3655974885617983e-08
back,22.0,446,0.044157925449296476,-1.642651527300476e-08
back,22.0,447,0.04368071340641618,-1.8831998259416505e-08
back,22.0,448,0.0432633075370865,-2.054920572591712e-08
back,22.0,449,0.04295806980655962,-2.13221160796917e-08
back,22.0,450,0.04274137763065341,-2.1735930402777548e-08
back,22.0,451,0.04259359334356075,-2.2225116691476643e-08
back,22.0,452,0.04249924811857156,-2.2913503247568023e-08
back,22.0,453,0.042452494612531956,-2.38475914363101e-08
back,22.0,454,0.04240177333355226,-2.4550131851042156e-08
back,22.0,455,0.042346633005321946,-2.440646028334381e-08
back,22.0,456,0.0422964587856871,-2.374063618609812e-08
back,22.0,457,0.042261777743898686,-2.30689678748508e-08
back,22.0,458,0.04223369102282959,-2.2371554136979555e-08
back,22.0,459,0.042194705883942835,-2.1408922856736012e-08
back,22.0,460,0.04214916897140725,-2.01480524972264e-08
back,22.0,461,0.042115733127991405,-1.88111029045257e-08
back,22.0,462,0.04209715805269878,-1.765332687669874e-08
back,22.0,463,0.042081411822193014,-1.664773255360963e-08
back,22.0,464,0.04206243036903863,-1.563798508741332e-08
back,22.0,465,0.042044597660600515,-1.4496875172520518e-08
back,22.0,466,0.04203297183246575,-1.3249819186267331e-08
back,22.0,467,0.04202881453293624,-1.2208072469599429e-08
back,22.0,468,0.04203027710586741,-1.1626081521109999e-08
back,22.0,469,0.042037994952629075,-1.1253057603799466e-08
back,22.0,470,0.04205546471019646,-1.0777583922538803e-08
back,22.0,471,0.04208177048334032,-1.0172741732317192e-08
back,22.0,472,0.042112660642295664,-9.521175070581478e-09
back,22.0,473,0.042145375192250645,-9.218223469276143e-09
back,22.0,474,0.04217763708389683,-9.786070738482255e-09
back,22.0,475,0.04221581856237128,-1.0528780992891118e-08
back,22.0,476,0.04227526329189244,-9.981608296849576e-09
back,22.0,477,0.04235488702857482,-8.233626072606803e-09
back,22.0,478,0.04242966337025172,-7.1536444823383505e-09
back,22.0,479,0.04249289322245304,-7.427174479601728e-09
back,22.0,480,0.042571349271083754,-7.765638632140082e-09
back,22.0,481,0.04267795798034834,-7.421115263972489e-09
back,22.0,482,0.042791171567453185,-6.893302852140071e-09
back,22.0,483,0.04289688728851751,-6.377374510424527e-09
back,22.0,484,0.04301547150642822,-5.162572577765978e-09
back,22.0,485,0.043163181557203105,-2.928017640846381e-09
back,22.0,486,0.04331965386514642,-9.044975185501514e-10
back,22.0,487,0.04346254984573618,-8.250404526233268e-11
back,22.0,488,0.0436070721780515,1.026287034522344e-09
back,22.0,489,0.04377542707496187,4.30312342009076e-09
back,22.0,490,0.04395551901595123,8.557824754396037e-09
back,22.0,491,0.0441241068638701,1.1288305040713098e-08
back,22.0,492,0.04429054993037807,1.3179340306590515e-08
back,22.0,493,0.04448033385217678,1.6900934575458937e-08
back,22.0,494,0.04469544694808937,2.2949836683827662e-08
back,22.0,495,0.04492102204648105,2.999482681675936e-08
back,22.0,496,0.04514931525214286,3.7070774207281776e-08
back,22.0,497,0.04538051511271992,4.360649000223482e-08
back,22.0,498,0.04562290829372555,5.090568239857207e-08
back,22.0,499,0.04589294681069249,6.36401665671249e-08
back,22.0,500,0.0461859770952432,8.351948563301015e-08
back,22.0,501,0.04646194583205476,1.0255313948742684e-07
back,22.0,502,0.04670074903502057,1.1363475201087159e-07
back,22.0,503,0.04693849295722634,1.2372417242112466e-07
back,22.0,504,0.04720974064913457,1.4228632574248e-07
back,22.0,505,0.04751758940082165,1.706854115129941e-07
back,22.0,506,0.04785640943870827,2.0697932692076426e-07
back,22.0,507,0.04820708805915036,2.468624133861175e-07
back,22.0,508,0.04854688485735502,2.8517682198331284e-07
back,22.0,509,0.04886251432746582,3.2287751909609863e-07
back,22.0,510,0.04914817859755878,3.6669617896334383e-07
back,22.0,511,0.049433171003868244,4.228558015892392e-07
back,22.0,512,0.04976162485354507,4.91412686411119e-07
back,22.0,513,0.05012175552528531,5.667820604862706e-07
back,22.0,514,0.05046324329954397,6.487072334651622e-07
back,22.0,515,0.050777058358684055,7.416463507214921e-07
back,22.0,516,0.05109415687214094,8.406486247322653e-07
back,22.0,517,0.05142709291770145,9.389655320907186e-07
back,22.0,518,0.05176440437765672,1.0498591061849916e-06
back,22.0,519,0.052104462350995424,1.1925009784641283e-06
back,22.0,520,0.05246263681033563,1.3602542936544393e-06
back,22.0,521,0.05283463210133317,1.527424272701472e-06
back,22.0,522,0.05317038970153343,1.6797888794106708e-06
back,22.0,523,0.053438480308752305,1.822644329067813e-06
back,22.0,524,0.05368703767696638,1.9657623124141876e-06
back,22.0,525,0.05397177509738128,2.114064343632094e-06
back,22.0,526,0.054315838981061695,2.3050564774071414e-06
back,22.0,527,0.054723629711208185,2.601666876891895e-06
back,22.0,528,0.055114180527579375,2.940507307633289e-06
back,22.0,529,0.055383152511778076,3.151404783567624e-06
back,22.0,530,0.055585036869599425,3.2381808213050034e-06
back,22.0,531,0.05585764752335201,3.4012166233166052e-06
back,22.0,532,0.056220289413782126,3.729906749905254e-06
back,22.0,533,0.05660413574005707,4.168162238832318e-06
back,22.0,534,0.05697265943313836,4.658631835428861e-06
back,22.0,535,0.05731732611750292,5.071727767660961e-06
back,22.0,536,0.05762378205913567,5.250550390689668e-06
back,22.0,537,0.05788280227950662,5.196581897390362e-06
back,22.0,538,0.058113752526559204,5.017005685607756e-06
back,22.0,539,0.058375836486864355,4.905189950277222e-06
back,22.0,540,0.058696577375809605,4.979676397273702e-06
back,22.0,541,0.05901051092806434,4.896236296701717e-06
back,22.0,542,0.059256288393230244,4.2285507211789475e-06
back,22.0,543,0.0594701622204014,3.1969330772235738e-06
back,22.0,544,0.059712885343892706,2.1921199428245886e-06
back,22.0,545,0.05998527991210381,1.1244444158703404e-06
back,22.0,546,0.060254395365445974,-2.97864897413902e-07
back,22.0,547,0.06050969844382023,-2.144076192187039e-06
back,22.0,548,0.06076454140074868,-4.363334035355215e-06
back,22.0,549,0.061024931574260394,-7.00210110852334e-06
back,22.0,550,0.06128377525651325,-1.0115798177674773e-05
back,22.0,551,0.061535207887314425,-1.367556168506423e-05
back,22.0,552,0.061778294421869676,-1.760113633625382e-05
back,22.0,553,0.06201371553521512,-2.1836770957309182e-05
back,22.0,554,0.062248314354486134,-2.6541481381384124e-05
back,22.0,555,0.06249239301925795,-3.198146819118064e-05
back,22.0,556,0.06275145909806594,-3.814024909042091e-05
back,22.0,557,0.06301616244884682,-4.4990257980978554e-05
back,22.0,558,0.06325262471067744,-5.279327776742948e-05
back,22.0,559,0.06343771671409666,-6.153057331174938e-05
back,22.0,560,0.06359383119954908,-7.092540370422229e-05
back,22.0,561,0.06375546172782597,-8.113214729338347e-05
back,22.0,562,0.06395601412520699,-9.252048164762328e-05
back,22.0,563,0.06421923264337523,-0.00010573637441288475
back,22.0,564,0.06451166081049604,-0.00012052984843134718
back,22.0,565,0.06477190125515243,-0.00013379108941613538
back,22.0,566,0.06500337999313696,-0.0001435901347169588
back,22.0,567,0.06526515928026504,-0.00015376895663740675
back,22.0,568,0.0655410713656626,-0.00016859517004402802
back,22.0,569,0.06574394549631282,-0.0001875315224776214
back,22.0,570,0.06588841857840755,-0.00020704363825069239
back,22.0,571,0.06607923277203491,-0.00022350887298693
back,22.0,572,0.06634230931152196,-0.00023548579818855053
back,22.0,573,0.0666291825863281,-0.00024569770479203334
back,22.0,574,0.06691001404077407,-0.0002577162789861587
back,22.0,575,0.06717186247189633,-0.0002727753527682897
back,22.0,576,0.06742275246081794,-0.0002908581318860348
back,22.0,577,0.06769965430659702,-0.0003086888519481801
back,22.0,578,0.06799979938645154,-0.00032029013772193193
back,22.0,579,0.06827986982090967,-0.00032628485096680704
back,22.0,580,0.06854613642852687,-0.00033505974682521145
back,22.0,581,0.06884720762228605,-0.0003488372817415375
back,22.0,582,0.06917466727610266,-0.0003590384159161686
back,22.0,583,0.0694928752911104,-0.00036125649003386495
back,22.0,584,0.06982538864865849,-0.0003635719714213531
back,22.0,585,0.0701853353078647,-0.0003692977489462984
back,22.0,586,0.07051447630136412,-0.0003676367967108962
back,22.0,587,0.07078087493809075,-0.00035237531913316633
back,22.0,588,0.07105611290936759,-0.00033414418893421005
back,22.0,589,0.07141983881022819,-0.0003226686847172672
back,22.0,590,0.07184095085483751,-0.00031349593952835486
back,22.0,591,0.0722364763953695,-0.00029867299617836185
back,22.0,592,0.07259336717663115,-0.00027762941677905717
back,22.0,593,0.07294269174968375,-0.0002523626244980426
back,22.0,594,0.07329810082827569,-0.00022098431530941098
back,22.0,595,0.07366781485273304,-0.00018036102223562
back,22.0,596,0.07403638083853807,-0.00012868662020849853
back,22.0,597,0.07435508364747229,-6.694791107231257e-05
back,22.0,598,0.07466647488572334,-7.700345704922396e-06
back,22.0,599,0.07509255377952538,3.883684312215585e-05
back,22.0,600,0.07556715432828051,9.438330229928626e-05
back,22.0,601,0.07585308496001582,0.00018664090558172253
back,22.0,602,0.07594802796398198,0.00029339799567233704
back,22.0,603,0.07615176834012773,0.00038020735554118723
back,22.0,604,0.07660419818164935,0.0004529533759292659
back,22.0,605,0.0771287737508801,0.000526019914753803
back,22.0,606,0.07751874880527344,0.0006095173206855514
back,22.0,607,0.07772031780713579,0.0007226799762049263
back,22.0,608,0.07782355372617879,0.0008630300541916797
back,22.0,609,0.07797221141462841,0.0009917377946843248
back,22.0,610,0.07820294686760972,0.0010845892610077817
back,22.0,611,0.07845870240770085,0.001158213859865559
back,22.0,612,0.07869885070998481,0.001239705556840054
back,22.0,613,0.07887531564049939,0.0013591485287762772
back,22.0,614,0.07900283768820132,0.0015383512980962355
back,22.0,615,0.07919270475289406,0.0017418432012540341
back,22.0,616,0.0794197531583877,0.0018940552290073187
back,22.0,617,0.07956999304604814,0.0019790500305188474
back,22.0,618,0.07970812099446947,0.0020588190190450883
back,22.0,619,0.0798209885929112,0.002180490527382395
back,22.0,620,0.07972535970480332,0.002334801309988685
back,22.0,621,0.07945766713036365,0.0024855441029437153
back,22.0,622,0.07921483126026417,0.002603121179849982
back,22.0,623,0.07900737549321651,0.002682470444195062
back,22.0,624,0.0787610865218582,0.0027546249758183122
back,22.0,625,0.07852126699005238,0.0028501750975490348
back,22.0,626,0.07836140043315129,0.002956018154137749
back,22.0,627,0.07828272603914546,0.0030461851329132844
back,22.0,628,0.07829432527585403,0.003144924357961973
back,22.0,629,0.07835015110370261,0.003297372642388108
back,22.0,630,0.07812039616476994,0.0034418824778852802
back,22.0,631,0.07738661736801761,0.00343878993661878
back,22.0,632,0.07663923148441662,0.0033358383230322475
back,22.0,633,0.0763430128248404,0.00333839575649722
back,22.0,634,0.07621759214648172,0.0034643280174690566
back,22.0,635,0.07582429780139843,0.0035306919763337524
back,22.0,636,0.07518606203914667,0.003455574414344062
back,22.0,637,0.07452339745267084,0.003346399021860111
back,22.0,638,0.07396798905915705,0.0032947662585058185
back,22.0,639,0.07358599898903026,0.0032933920567200375
back,22.0,640,0.07323101634179968,0.00327883082775475
back,22.0,641,0.07265040524396268,0.0031959988146954277
back,22.0,642,0.0719263642226066,0.0030709152223310776
back,22.0,643,0.07139359304085251,0.002970827760798711
back,22.0,644,0.071039210943853,0.0028641241941552015
back,22.0,645,0.07045188800020535,0.002648905123710188
back,22.0,646,0.06951285605672834,0.00232870466846459
back,22.0,647,0.06859177514434184,0.0020069808328820327
back,22.0,648,0.06794903449793906,0.0017208153572527002
back,22.0,649,0.06742806669265924,0.0014106611950842063
back,22.0,650,0.06682116019883955,0.0010633159660931174
back,22.0,651,0.06620508000535427,0.0007447371457649787
back,22.0,652,0.06575928965714314,0.00048733339648725227
back,22.0,653,0.06543505874481362,0.00020736940637502976
back,22.0,654,0.06508065720819968,-0.00017701049851338857
back,22.0,655,0.06469963051875931,-0.0006287878633790267
back,22.0,656,0.0643074242374724,-0.0010861007576730697
back,22.0,657,0.06387146295744925,-0.001548276717905639
back,22.0,658,0.06347890792577378,-0.002029021986528004
back,22.0,659,0.06324751489786942,-0.0025289116421922803
back,22.0,660,0.0631668592174134,-0.0030543752339843994
back,22.0,661,0.06318456917635337,-0.003562554266708623
back,22.0,662,0.06320885896666316,-0.00398085749865397
back,22.0,663,0.06313741621443485,-0.0043843373060426655
back,22.0,664,0.06308437290408164,-0.004962191099540755
back,22.0,665,0.06330343651913205,-0.005682782919524454
back,22.0,666,0.06372149817019498,-0.006279500755803566
back,22.0,667,0.06406430701942206,-0.006689000267790762
back,22.0,668,0.06439736817046839,-0.007091193565992915
back,22.0,669,0.06493953461536098,-0.007574760084877702
back,22.0,670,0.06568111857233515,-0.008092414781817811
back,22.0,671,0.06643966035269912,-0.0086618660648531
back,22.0,672,0.0670769542514656,-0.009272802565062965
back,22.0,673,0.06765349616618307,-0.009742327262018846
back,22.0,674,0.06851877442605198,-0.010017531481672864
back,22.0,675,0.06988983246003919,-0.010347654354502231
back,22.0,676,0.07140920092131094,-0.010853197480544183
back,22.0,677,0.07252830008431468,-0.01142629943050874
back,22.0,678,0.07342680572238267,-0.012001533014345783
back,22.0,679,0.07490646263128586,-0.012494860256052759
back,22.0,680,0.07698687402624488,-0.012705068321865062
back,22.0,681,0.07882751512634306,-0.012745571610329534
back,22.0,682,0.08019446621529562,-0.013013393688125943
back,22.0,683,0.08145537321433333,-0.01349246911242577
back,22.0,684,0.08280784795459536,-0.013743799157474534
back,22.0,685,0.08455107168412612,-0.013654229428665648
back,22.0,686,0.08700663678144784,-0.013614802328936637
back,22.0,687,0.08967978285815245,-0.013843933642715314
back,22.0,688,0.09163713365585466,-0.014045422657867068
back,22.0,689,0.09301977003713399,-0.01391534427725137
back,22.0,690,0.09487469116240052,-0.013715615148888222
back,22.0,691,0.09755996593555208,-0.013754808621959588
back,22.0,692,0.10036738421553226,-0.013792674581148148
back,22.0,693,0.10255569734529224,-0.013498924250489125
back,22.0,694,0.10442753108829753,-0.013026194718957634
back,22.0,695,0.10662775170274061,-0.012647221639510708
back,22.0,696,0.10917330489438183,-0.012345725824553205
back,22.0,697,0.11172198093168864,-0.01199662516050505
back,22.0,698,0.11414156305395448,-0.01157857201072196
back,22.0,699,0.11654006931189312,-0.011105553826149445
back,22.0,700,0.11906745452681525,-0.01055466632349042
back,22.0,701,0.12169884431736315,-0.009979450893595213
back,22.0,702,0.12403700989528314,-0.009533895229629288
back,22.0,703,0.1257180595511614,-0.009162670306254173
back,22.0,704,0.12719906606555959,-0.008493768716517358
back,22.0,705,0.12922024224690082,-0.007432253512831971
back,22.0,706,0.1316227653809253,-0.006460366364883924
back,22.0,707,0.13389486196241096,-0.005922370547330358
back,22.0,708,0.1360392030773605,-0.0054924655498110875
back,22.0,709,0.13797403526625512,-0.00475837305387275
back,22.0,710,0.1393095429387987,-0.0037858887197722013
back,22.0,711,0.1404091817768735,-0.002829945889885277
back,22.0,712,0.1419868117649487,-0.0019447582114386075
back,22.0,713,0.1440294770269327,-0.0010531511010727912
back,22.0,714,0.1461227075737554,-0.00011741249226332462
back,22.0,715,0.14788091739790898,0.0008539528689435194
back,22.0,716,0.14896755695054387,0.0018350376576594107
back,22.0,717,0.14944659008701888,0.0027950456161524584
back,22.0,718,0.14973453364532088,0.003751678770555683
back,22.0,719,0.15002097206497045,0.004766463168908164
back,22.0,720,0.15026455455855506,0.005785708657254668
back,22.0,721,0.15050452009561002,0.006591927975432288
back,22.0,722,0.1506315783740776,0.007167863745359326
back,22.0,723,0.15041861212912766,0.007940221437354456
back,22.0,724,0.15029193514152023,0.00917626885028186
back,22.0,725,0.15095779584287944,0.010453842120790313
back,22.0,726,0.15165133190461946,0.011265212009453934
back,22.0,727,0.15083704003581178,0.011746994162400215
back,22.0,728,0.14904120117914044,0.012355218112207217
back,22.0,729,0.1477746325994403,0.013182664345475381
back,22.0,730,0.14714594886728027,0.014038095072183565
back,22.0,731,0.14636720590402294,0.014829571237868516
back,22.0,732,0.1452011547092165,0.015622767771225204
back,22.0,733,0.14416940660820154,0.01639352444654446
back,22.0,734,0.14353635054766348,0.016962260975195487
back,22.0,735,0.14245010917566622,0.017318164725447782
back,22.0,736,0.14005950080798826,0.0177569748925739
back,22.0,737,0.1371459930369069,0.018413785541441963
back,22.0,738,0.13523088916530443,0.019061443281003093
back,22.0,739,0.1345301072992319,0.019534454074095
back,22.0,740,0.13397629984402104,0.01991431636843395
back,22.0,741,0.13278468040748345,0.020238490541687304
back,22.0,742,0.13103907818528013,0.020421644032057776
back,22.0,743,0.129084684867933,0.02046896677875333
back,22.0,744,0.12689488400200655,0.0204889516130716
back,22.0,745,0.1608107775055992,0.02650458307393394
back,22.0,746,0.21431196221613302,0.03295704400870142
back,22.0,747,0.2987773385879753,0.03889246566905713
back,22.0,748,0.43219904950679877,0.04253697655693611
back,22.0,749,0.592319934482076,0.04237986301792551
back,22.0,750,0.7570244339257238,0.03947400836288628
back,22.0,751,0.8944619867477527,0.03596248638349686
back,22.0,752,0.9724848908304048,0.03434642241878183
back,22.0,753,0.9704928937518991,0.036591019855495954
back,22.0,754,0.9682849225288607,0.03883131332443479
back,22.0,755,0.9658611524122349,0.04106999547577839
back,22.0,756,0.9632239969651384,0.043306833773143594
back,22.0,757,0.9603757861227965,0.04554138483717818
back,22.0,758,0.957318781230426,0.0477729804433189
back,22.0,759,0.9540551905460484,0.05000071325604627
back,22.0,760,0.9505871865238321,0.05222342147009584
back,22.0,761,0.9469169189300307,0.05443967479075407
back,22.0,762,0.9430465238220646,0.05664776079201628
back,22.0,763,0.9389781537963959,0.05884566628235299
back,22.0,764,0.9347139995800463,0.06103106144806314
back,22.0,765,0.9302563114304638,0.06320128349858534
back,22.0,766,0.9256074205199968,0.06535332102791525
back,22.0,767,0.9207697602962065,0.06748379924684722
back,22.0,768,0.9157458901621972,0.06958896508928969
back,22.0,769,0.9105385194074163,0.07166467356841677
back,22.0,770,0.9051505313297692,0.07370637566746552
back,22.0,771,0.8995850121954105,0.07570910628724259
back,22.0,772,0.8938452836679509,0.07766747365648852
back,22.0,773,0.8879349226593406,0.07957565446834325
back,22.0,774,0.8818577873733109,0.08142739021347933
back,22.0,775,0.8756180460808971,0.0832159862516817
back,22.0,776,0.8692202053533027,0.08493431522471973
back,22.0,777,0.8626691411730879,0.08657482326888577
back,22.0,778,0.8559701275852776,0.08812954259506978
back,22.0,779,0.8491288675806526,0.08959010811407542
back,22.0,780,0.8421515222831865,0.09094778086860134
back,22.0,781,0.83504474278977,0.09219347640023778
back,22.0,782,0.8278157030184813,0.09331779936901907
back,22.0,783,0.820472123291288,0.09431108824278489
back,22.0,784,0.8130222955202936,0.0951634670639
back,22.0,785,0.8054751088711453,0.09586490440476958
back,22.0,786,0.7978400729840965,0.0964052808282243
back,22.0,787,0.7901273388297294,0.09677446459130012
back,22.0,788,0.7823477170254048,0.09696239541303264
back,22.0,789,0.7745126918031323,0.09695917675198873
back,22.0,790,0.7666344325504434,0.09675517486651763
back,22.0,791,0.7587257970165794,0.09634112724784094
back,22.0,792,0.7508003273403212,0.0957082597196337
back,22.0,793,0.742872250654259,0.09484840154557084
back,22.0,794,0.7349564705547561,0.09375410559143693
back,22.0,795,0.7270685498814041,0.09241877183506142
back,22.0,796,0.7192246855763578,0.09083677161057846
back,22.0,797,0.7114416764042374,0.08900356984145286
back,22.0,798,0.7037368824103737,0.08691584353838111
back,22.0,799,0.6961281760874446,0.08457159411972459
back,22.0,800,0.6886338846307376,0.08197025120784751
back,22.0,801,0.6812727248164092,0.07911276440496251
back,22.0,802,0.6740637299444353,0.07600168020225406
back,22.0,803,0.6670261647744734,0.07264120699012144
back,22.0,804,0.6601794310426695,0.06903726229378293
back,22.0,805,0.6535429681414772,0.06519749827729404
back,22.0,806,0.6471361459313393,0.061131306106131045
back,22.0,807,0.6409781500812687,0.05684979821027325
back,22.0,808,0.6350878627658715,0.052365766511553336
back,22.0,809,0.6294837396454075,0.04769361659293292
back,22.0,810,0.6241836814363775,0.04284927938845329
back,22.0,811,0.6192049046598835,0.03785009973961884
back,22.0,812,0.6145638049815904,0.03271470721846159
back,22.0,813,0.610275837712158,0.02746285852684116
back,22.0,814,0.6063553956088537,0.022115265467401057
back,22.0,815,0.602815690806064,0.016693408846454427
back,22.0,816,0.5996686437266403,0.011219340441737669
back,22.0,817,0.5969247798238042,0.005715476887418247
back,22.0,818,0.5945931381199956,0.00020438812291467823
back,22.0,819,0.5926811905330066,-0.005291415006746125
back,22.0,820,0.5911947750526251,-0.0107496909621011
back,22.0,821,0.5901380418772192,-0.016148671159584183
back,22.0,822,0.5895134114861603,-0.021467252737331743
back,22.0,823,0.5893215585986352,-0.02668518304551748
back,22.0,824,0.5895614098385361,-0.03178322772385933
back,22.0,825,0.5902301552391223,-0.03674331999282443
back,22.0,826,0.5913232776567185,-0.041548691137830995
back,22.0,827,0.592834596561745,-0.046183979606563286
back,22.0,828,0.5947563277295672,-0.050635318458902456
back,22.0,829,0.597079157563385,-0.054890401134381706
back,22.0,830,0.599792328576829,-0.05893852411342648
back,22.0,831,0.6028837475645071,-0.06277061289467067
back,22.0,832,0.6063401211318871,-0.06637923389314482
back,22.0,833,0.6101470433543849,-0.06975856390468893
back,22.0,834,0.6142891085151669,-0.07290434992050099
back,22.0,835,0.6187500378254795,-0.0758138567640092
back,22.0,836,0.6235128084880143,-0.07848580071235345
back,22.0,837,0.6285597843523019,-0.08092027116780753
back,22.0,838,0.6338728451907484,-0.08311864241858757
back,22.0,839,0.6394335141180323,-0.08508347761989243
back,22.0,840,0.6452230817481017,-0.08681842741258694
back,22.0,841,0.6512227170498635,-0.08832812165339365
back,22.0,842,0.6574135592488953,-0.08961805497616226
back,22.0,843,0.663776844562181,-0.09069448734164864
back,22.0,844,0.6702940138329457,-0.0915643413161702
back,22.0,845,0.6769468010284367,-0.09223509799057339
back,22.0,846,0.6837173158923906,-0.09271469763361684
back,22.0,847,0.6905881164459216,-0.09301144450842536
back,22.0,848,0.6975422733764599,-0.09313391741771682
back,22.0,849,0.7045634247500503,-0.09309088593006642
back,22.0,850,0.7116358227855525,-0.09289123324073689
back,22.0,851,0.7187443733333369,-0.09254388601703378
back,22.0,852,0.725874669862179,-0.09205775178278475
back,22.0,853,0.7330130123127455,-0.09144166064333803
back,22.0,854,0.7401464218531129,-0.09070431459905581
back,22.0,855,0.7472626498789505,-0.08985424355230853
back,22.0,856,0.754350181715701,-0.08889976770412367
back,22.0,857,0.7613982343357232,-0.08784896562907707
back,22.0,858,0.7683967497611289,-0.0867096480025924
back,22.0,859,0.7753363836058645,-0.08548933627518329
back,22.0,860,0.7822084906776964,-0.08419524625559371
back,22.0,861,0.7890051090998106,-0.08283427638924834
back,22.0,862,0.7957189436100293,-0.08141300012825115
back,22.0,863,0.8023433392654882,-0.07993766025731719
back,22.0,864,0.8088722534919601,-0.07841416623195296
back,22.0,865,0.8153002312605052,-0.07684809546853189
back,22.0,866,0.8216223784086638,-0.07524469666044065
back,22.0,867,0.8278343332191355,-0.07360889484559763
back,22.0,868,0.8339322393590792,-0.0719452986186907
back,22.0,869,0.8399127176974058,-0.07025820846569497
back,22.0,870,0.8457728387648152,-0.06855162638567858
back,22.0,871,0.8515100881765396,-0.06682926499692221
back,22.0,872,0.8571223198624524,-0.06509455513955298
back,22.0,873,0.8626077513223026,-0.06335066185791915
back,22.0,874,0.867964945061615,-0.06160049769621112
back,22.0,875,0.873192783432943,-0.059846734665000456
back,22.0,876,0.878290445502645,-0.058091816634889826
back,22.0,877,0.8832573836425992,-0.0563379713258616
