Wavelength_nm,R_front,T_front,R_stack,R_total,d_gap_rear_nm,Delta_R_stack_vs_pristine,Delta_R_total_vs_pristine
484.0,0.04193131469631514,0.9580686853036848,0.010371613167469852,0.05145551487798903,50.0,2.1847640432892668e-09,2.007130718573169e-09
485.0,0.04193131469631514,0.9580686853036848,0.011072266596335282,0.05209922025214059,50.0,2.2922751283932508e-09,2.1060243549086977e-09
486.0,0.04193131469631514,0.9580686853036848,0.011789545465985065,0.05275823897581679,50.0,2.379620825040951e-09,2.1864046684250127e-09
487.0,0.04193131469631514,0.9580686853036848,0.012507750655112447,0.05341814851929283,50.0,2.4924391040653804e-09,2.290200543098031e-09
488.0,0.04193131469631514,0.9580686853036848,0.013262456352704876,0.05411163873121353,50.0,2.6584526611334036e-09,2.442898314192199e-09
489.0,0.04193131469631514,0.9580686853036848,0.014092033897733388,0.0548739784750337,50.0,2.8992160911595066e-09,2.664325461643191e-09
490.0,0.04193131469631514,0.9580686853036848,0.014960069853924294,0.055671716367808294,50.0,3.187035781115899e-09,2.9290397329795326e-09
491.0,0.04193131469631514,0.9580686853036848,0.01580933903780704,0.056452263558584945,50.0,3.469736085254249e-09,3.189082227461615e-09
492.0,0.04193131469631514,0.9580686853036848,0.016657240143845148,0.05723160887157169,50.0,3.74886309495448e-09,3.4458768893852465e-09
493.0,0.04193131469631514,0.9580686853036848,0.01755676225361784,0.05805846207336283,50.0,4.0712549477517346e-09,3.742495278957758e-09
494.0,0.04193131469631514,0.9580686853036848,0.01851192000354007,0.05893652466129931,50.0,4.453521863789778e-09,4.094221781048013e-09
495.0,0.04193131469631514,0.9580686853036848,0.019493028992492327,0.059838517131671494,50.0,4.8809149465200985e-09,4.487503264816173e-09
496.0,0.04193131469631514,0.9580686853036848,0.020481578202406234,0.06074742496976137,50.0,5.330984643309167e-09,4.901703119786216e-09
497.0,0.04193131469631514,0.9580686853036848,0.02147048997145583,0.06165674161778874,50.0,5.7618696029659855e-09,5.298330524317052e-09
498.0,0.04193131469631514,0.9580686853036848,0.022480467323972173,0.06258550624361647,50.0,6.21255497393336e-09,5.7132428510353606e-09
499.0,0.04193131469631514,0.9580686853036848,0.023567081574424362,0.06358483329328615,50.0,6.900197715292711e-09,6.346197567452805e-09
500.0,0.04193131469631514,0.9580686853036848,0.024727470550732013,0.06465210943394448,50.0,7.950305212778286e-09,7.312706787332424e-09
501.0,0.04193131469631514,0.9580686853036848,0.02585337757087657,0.06568776993069916,50.0,9.098042586669353e-09,8.369188980728026e-09
502.0,0.04193131469631514,0.9580686853036848,0.02688601037506569,0.0666377186298891,50.0,1.0056940807912085e-08,9.252070942711299e-09
503.0,0.04193131469631514,0.9580686853036848,0.027910853389772394,0.06758058270874052,50.0,1.1031832433672228e-08,1.0149814044790872e-08
504.0,0.04193131469631514,0.9580686853036848,0.029010068679252213,0.06859196007715235,50.0,1.2392747831407869e-08,1.1402973745799905e-08
505.0,0.04193131469631514,0.9580686853036848,0.03018158981705206,0.06966996812082593,50.0,1.417318433796777e-08,1.304249468148111e-08
506.0,0.04193131469631514,0.9580686853036848,0.031401874047203994,0.07079295965577034,50.0,1.6219215942525622e-08,1.4926830133044078e-08
507.0,0.04193131469631514,0.9580686853036848,0.03263105130754171,0.07192425152498377,50.0,1.8384318303810154e-08,1.692115848828113e-08
508.0,0.04193131469631514,0.9580686853036848,0.0338283376755583,0.0730263044054509,50.0,2.058782033048656e-08,1.89511949466592e-08
509.0,0.04193131469631514,0.9580686853036848,0.03498131063725881,0.0740876733578133,50.0,2.31548461931963e-08,2.1316219470102205e-08
510.0,0.04193131469631514,0.9580686853036848,0.03609396851301052,0.07511202772135789,50.0,2.6815284874526224e-08,2.4688305483300255e-08
511.0,0.04193131469631514,0.9580686853036848,0.03720885387367849,0.07613852881060615,50.0,3.174807119282752e-08,2.9232562065439893e-08
512.0,0.04193131469631514,0.9580686853036848,0.03837985574678778,0.07721680119781363,50.0,3.712061345112483e-08,3.418278129996288e-08
513.0,0.04193131469631514,0.9580686853036848,0.039583787207995894,0.07832550612145475,50.0,4.252106550195478e-08,3.915978608048931e-08
514.0,0.04193131469631514,0.9580686853036848,0.04074978696771495,0.0793993864894347,50.0,4.9115668719623695e-08,4.523751831464473e-08
515.0,0.04193131469631514,0.9580686853036848,0.041865725062734144,0.08042725881165613,50.0,5.7818860803304784e-08,5.325850299664481e-08
516.0,0.04193131469631514,0.9580686853036848,0.04297171261167268,0.08144606093116773,50.0,6.750336634803178e-08,6.218493843468398e-08
517.0,0.04193131469631514,0.9580686853036848,0.0440847304745304,0.08247143473673316,50.0,7.703994552715754e-08,7.097679025069858e-08
518.0,0.04193131469631514,0.9580686853036848,0.045194320692502156,0.08349374625389072,50.0,8.812693361170965e-08,8.119878590340246e-08
519.0,0.04193131469631514,0.9580686853036848,0.04630129368034491,0.08451374138570589,50.0,1.0300303601717964e-07,9.491422298113505e-08
520.0,0.04193131469631514,0.9580686853036848,0.04742388831524083,0.0855482276259929,50.0,1.20423250205004e-07,1.1097689811556677e-07
521.0,0.04193131469631514,0.9580686853036848,0.04855127606189855,0.0865872289990018,50.0,1.3762584435972336e-07,1.2684208636204453e-07
522.0,0.04193131469631514,0.9580686853036848,0.04960594999511984,0.08755930638739788,50.0,1.5603943553932353e-07,1.4382561584758147e-07
523.0,0.04193131469631514,0.9580686853036848,0.050539462006525405,0.08841978250369142,50.0,1.7922316524615622e-07,1.6520762405325407e-07
524.0,0.04193131469631514,0.9580686853036848,0.05142752084042408,0.0892384242564776,50.0,2.0598169418045709e-07,1.8988776420703068e-07
525.0,0.04193131469631514,0.9580686853036848,0.05235983719662387,0.09009792979054607,50.0,2.3237719425778236e-07,2.1423769563932993e-07
526.0,0.04193131469631514,0.9580686853036848,0.053374946019731404,0.0910338385635297,50.0,2.6066635680499495e-07,2.4033909404308496e-07
527.0,0.04193131469631514,0.9580686853036848,0.054477611300714386,0.0920505630157506,50.0,2.987902875048465e-07,2.75515581155128e-07
528.0,0.04193131469631514,0.9580686853036848,0.05553505465384501,0.09302567862050977,50.0,3.4646315078684653e-07,3.195032941966103e-07
529.0,0.04193131469631514,0.9580686853036848,0.056382059454094996,0.09380680198486785,50.0,3.92683083418055e-07,3.621524292118927e-07
530.0,0.04193131469631514,0.9580686853036848,0.05710763364018884,0.0944759840383746,50.0,4.320919859482353e-07,3.9852164118725497e-07
531.0,0.04193131469631514,0.9580686853036848,0.0579319188614987,0.09523625476177502,50.0,4.768487953804579e-07,4.3983165401439983e-07
532.0,0.04193131469631514,0.9580686853036848,0.05888382494539391,0.096114300785094,50.0,5.384479633760431e-07,4.96688704859638e-07
533.0,0.04193131469631514,0.9580686853036848,0.05984791875251024,0.0970036604903386,50.0,6.192796948994994e-07,5.712978441430039e-07
534.0,0.04193131469631514,0.9580686853036848,0.060763619268984145,0.09784844498247879,50.0,7.176350863419279e-07,6.620836179443979e-07
535.0,0.04193131469631514,0.9580686853036848,0.061628627113091854,0.0986465224143199,50.0,8.109094053881938e-07,7.481920681617904e-07
536.0,0.04193131469631514,0.9580686853036848,0.06243239830182548,0.09938815343498399,50.0,8.694574934395294e-07,8.022661463352732e-07
537.0,0.04193131469631514,0.9580686853036848,0.06315269419828105,0.10005280528772287,50.0,8.950420594261432e-07,8.25923566705189e-07
538.0,0.04193131469631514,0.9580686853036848,0.06380623845957901,0.10065589701245195,50.0,9.047709750575894e-07,8.349470613511212e-07
539.0,0.04193131469631514,0.9580686853036848,0.06448369070785127,0.10128108605179778,50.0,9.225621573211162e-07,8.514137439935565e-07
540.0,0.04193131469631514,0.9580686853036848,0.06523227705162912,0.10197196284781654,50.0,9.657639831045506e-07,8.913399314330883e-07
541.0,0.04193131469631514,0.9580686853036848,0.06596352835468362,0.1026468829785499,50.0,9.746348132722016e-07,8.995824712088041e-07
542.0,0.04193131469631514,0.9580686853036848,0.06659939411800703,0.10323379923119355,50.0,8.658904651348553e-07,7.992547890883772e-07
543.0,0.04193131469631514,0.9580686853036848,0.06718116275432011,0.10377081029589308,50.0,6.76480077566044e-07,6.24451269165549e-07
544.0,0.04193131469631514,0.9580686853036848,0.06776480675964384,0.1043095788525483,50.0,4.7592572030574765e-07,4.393433308963468e-07
545.0,0.04193131469631514,0.9580686853036848,0.06834876045670701,0.10484865975661342,50.0,2.3376956768961232e-07,2.1581129444614433e-07
546.0,0.04193131469631514,0.9580686853036848,0.06891633494704147,0.10537264545522093,50.0,-1.1577097971948724e-07,-1.068825095235093e-07
547.0,0.04193131469631514,0.9580686853036848,0.06946615592627498,0.10588026493560934,50.0,-5.85984831893982e-07,-5.410200997757464e-07
548.0,0.04193131469631514,0.9580686853036848,0.0700030272653959,0.10637595137739103,50.0,-1.1771235083751774e-06,-1.0868476740671928e-06
549.0,0.04193131469631514,0.9580686853036848,0.07052756225289178,0.10686026944158528,50.0,-1.916547808691882e-06,-1.7696422503626907e-06
550.0,0.04193131469631514,0.9580686853036848,0.07103853981370067,0.10733209009529554,50.0,-2.81618125642924e-06,-2.6004296374143587e-06
551.0,0.04193131469631514,0.9580686853036848,0.07153657785760328,0.10779198232037525,50.0,-3.854201461220286e-06,-3.5590748989483556e-06
552.0,0.04193131469631514,0.9580686853036848,0.07202353043604884,0.10824165676786845,50.0,-4.9933922624395555e-06,-4.611223894154803e-06
553.0,0.04193131469631514,0.9580686853036848,0.07249897381153625,0.10868072085859033,50.0,-6.206881263376429e-06,-5.732068266386947e-06
554.0,0.04193131469631514,0.9580686853036848,0.0729588170019575,0.10910539514175911,50.0,-7.56214688275858e-06,-6.983929538711964e-06
555.0,0.04193131469631514,0.9580686853036848,0.07340423115812562,0.10951675958879843,50.0,-9.177778257721259e-06,-8.476344573918326e-06
556.0,0.04193131469631514,0.9580686853036848,0.07384730785816312,0.10992598055921919,50.0,-1.105986451854779e-05,-1.0214969425284548e-05
557.0,0.04193131469631514,0.9580686853036848,0.07428336470348199,0.11032873295839733,50.0,-1.3173319731399347e-05,-1.216741907979213e-05
558.0,0.04193131469631514,0.9580686853036848,0.07466966302586142,0.11068553955259029,50.0,-1.5501978499421476e-05,-1.4318730664403256e-05
559.0,0.04193131469631514,0.9580686853036848,0.07497867025356791,0.11097096414484497,50.0,-1.7908268887326106e-05,-1.6541783413967504e-05
560.0,0.04193131469631514,0.9580686853036848,0.07523767956503766,0.11121021224924128,50.0,-2.0292235818897275e-05,-1.8744252721650256e-05
561.0,0.04193131469631514,0.9580686853036848,0.0754828367394269,0.11143666987275277,50.0,-2.278477734328488e-05,-2.104708825019508e-05
562.0,0.04193131469631514,0.9580686853036848,0.07575272877591015,0.11168598108918182,50.0,-2.563088859521001e-05,-2.3676680249926085e-05
563.0,0.04193131469631514,0.9580686853036848,0.0760756726035587,0.11198430603199815,50.0,-2.919470860350548e-05,-2.6969516188676823e-05
564.0,0.04193131469631514,0.9580686853036848,0.07641950210327848,0.1123019333841354,50.0,-3.325397640668859e-05,-3.072028440806451e-05
565.0,0.04193131469631514,0.9580686853036848,0.07674327428495478,0.1126010403221709,50.0,-3.631695112196742e-05,-3.355080272085531e-05
566.0,0.04193131469631514,0.9580686853036848,0.07706633938635524,0.11289950216704034,50.0,-3.772787624047036e-05,-3.485521153992477e-05
567.0,0.04193131469631514,0.9580686853036848,0.07741817743054812,0.1132245549589802,50.0,-3.9242168785702525e-05,-3.625527879486112e-05
568.0,0.04193131469631514,0.9580686853036848,0.07772427182725462,0.11350735437132349,50.0,-4.194417590640265e-05,-3.8752626964316805e-05
569.0,0.04193131469631514,0.9580686853036848,0.07786116565205195,0.1136338323960253,50.0,-4.437362679242385e-05,-4.099769636403683e-05
570.0,0.04193131469631514,0.9580686853036848,0.07788110150416926,0.11365225151636055,50.0,-4.5023193953955265e-05,-4.159791558791537e-05
571.0,0.04193131469631514,0.9580686853036848,0.07798895639279922,0.11375190127503046,50.0,-4.440488146169319e-05,-4.102701436313472e-05
572.0,0.04193131469631514,0.9580686853036848,0.07825335824314787,0.11399619241039534,50.0,-4.3395789353209424e-05,-4.00955738805997e-05
573.0,0.04193131469631514,0.9580686853036848,0.07856428022835857,0.11428347225767974,50.0,-4.203834949585705e-05,-3.8842380166367874e-05
574.0,0.04193131469631514,0.9580686853036848,0.07882708409863472,0.1145262986951808,50.0,-4.0139715872675175e-05,-3.708890749001825e-05
575.0,0.04193131469631514,0.9580686853036848,0.0789981316791426,0.11468434672044905,50.0,-3.700598733218097e-05,-3.4193844761026826e-05
576.0,0.04193131469631514,0.9580686853036848,0.0790832196226295,0.11476296885772516,50.0,-3.1958239932086685e-05,-2.9529888687332417e-05
577.0,0.04193131469631514,0.9580686853036848,0.07919182707374595,0.11486332408038699,50.0,-2.5695891107707647e-05,-2.3743596020198154e-05
578.0,0.04193131469631514,0.9580686853036848,0.07939776847374286,0.11505362012674723,50.0,-1.9243476926250613e-05,-1.7781719800727402e-05
579.0,0.04193131469631514,0.9580686853036848,0.07959664577987798,0.11523739186779951,50.0,-1.1207488792658316e-05,-1.03563245726912e-05
580.0,0.04193131469631514,0.9580686853036848,0.07967807016299516,0.11531263261498273,50.0,4.6409989169771126e-07,4.2885607752507493e-07
581.0,0.04193131469631514,0.9580686853036848,0.07971603454525435,0.11534771403317691,50.0,1.5057664458209552e-05,1.3914219105792824e-05
582.0,0.04193131469631514,0.9580686853036848,0.0798295790666827,0.11545263680535522,50.0,2.941528246795666e-05,2.7181795001426923e-05
583.0,0.04193131469631514,0.9580686853036848,0.08000941350059698,0.11561881796497482,50.0,4.230331366832096e-05,3.909181487463109e-05
584.0,0.04193131469631514,0.9580686853036848,0.08018667836593295,0.11578262710220759,50.0,5.6116725066737705e-05,5.1857310551434166e-05
585.0,0.04193131469631514,0.9580686853036848,0.08031446795393528,0.11590071802104485,50.0,7.380448198621159e-05,6.820320046579953e-05
586.0,0.04193131469631514,0.9580686853036848,0.08037094015463842,0.11595290463400845,50.0,9.550103263157583e-05,8.825346244176191e-05
587.0,0.04193131469631514,0.9580686853036848,0.08036774882013642,0.11594995547832192,50.0,0.00011870552764645104,0.00010969683254906382
588.0,0.04193131469631514,0.9580686853036848,0.08033131681922046,0.11591628822611447,50.0,0.0001443561785422487,0.00013340027397591714
589.0,0.04193131469631514,0.9580686853036848,0.08029145881700925,0.11587945508294355,50.0,0.00017589291876402013,0.0001625427741414054
590.0,0.04193131469631514,0.9580686853036848,0.08029571383227876,0.11588338717545091,50.0,0.00020945575524833338,0.00019355801172665776
591.0,0.04193131469631514,0.9580686853036848,0.08036163299878346,0.1159443037667113,50.0,0.0002371013678503786,0.00021910627600014998
592.0,0.04193131469631514,0.9580686853036848,0.08045120680683544,0.11602708040117453,50.0,0.0002592712104330097,0.00023959509427413928
593.0,0.04193131469631514,0.9580686853036848,0.08051946172258131,0.11609015631422863,50.0,0.0002814523924507678,0.0002600941954276764
594.0,0.04193131469631514,0.9580686853036848,0.08052433432152929,0.1160946592070949,50.0,0.00030780148561176945,0.0002844435718908356
595.0,0.04193131469631514,0.9580686853036848,0.08044069327353287,0.116017364639203,50.0,0.0003406610056382875,0.0003148068538944837
596.0,0.04193131469631514,0.9580686853036848,0.08029120645263656,0.11587922187111985,50.0,0.00037611155810512997,0.00034756202920904755
597.0,0.04193131469631514,0.9580686853036848,0.08012247738191235,0.11572329917047734,50.0,0.0004044155121912668,0.0003737117619716651
598.0,0.04193131469631514,0.9580686853036848,0.08001481978774744,0.11562381383840259,50.0,0.0004247156939864577,0.0003924668371511342
599.0,0.04193131469631514,0.9580686853036848,0.08000761865455835,0.11561715937365973,50.0,0.0004499485825593674,0.0004157830876288793
600.0,0.04193131469631514,0.9580686853036848,0.0799471189681846,0.11556125263334,50.0,0.000481872933103103,0.00044528049359505995
601.0,0.04193131469631514,0.9580686853036848,0.07967209775501277,0.11530711375382159,50.0,0.0004976107358358461,0.0004598122547684047
602.0,0.04193131469631514,0.9580686853036848,0.07931932526763952,0.1149811358566764,50.0,0.00048692235786676474,0.0004499226123768074
603.0,0.04193131469631514,0.9580686853036848,0.07910918788228238,0.11478696390955957,50.0,0.0004790227078373538,0.0004426155537168991
604.0,0.04193131469631514,0.9580686853036848,0.07903219373424634,0.11471582034307533,50.0,0.0004931336599079961,0.00045565080898470056
605.0,0.04193131469631514,0.9580686853036848,0.07898443178041908,0.11467168792535536,50.0,0.0005123802586359805,0.0004734321971217731
606.0,0.04193131469631514,0.9580686853036848,0.07886925550563319,0.11456526487898593,50.0,0.0005132751708044198,0.0004742544696012818
607.0,0.04193131469631514,0.9580686853036848,0.0785651973499285,0.11428431965353325,50.0,0.00048716706011477096,0.0004501201536398214
608.0,0.04193131469631514,0.9580686853036848,0.07810665754813806,0.11386064927123545,50.0,0.00044002351224568803,0.00040654678583593173
609.0,0.04193131469631514,0.9580686853036848,0.07773298013445089,0.11351540004872998,50.0,0.00039118049242517494,0.00036140909356932593
610.0,0.04193131469631514,0.9580686853036848,0.07756668135636649,0.11336175624389246,50.0,0.00035350869527162043,0.00032660031490558405
611.0,0.04193131469631514,0.9580686853036848,0.07750064832877603,0.11330074878153652,50.0,0.00032068604660535904,0.00029627482418301265
612.0,0.04193131469631514,0.9580686853036848,0.0773942218748327,0.1132024228223273,50.0,0.0002817834319172874,0.0002603316443447051
613.0,0.04193131469631514,0.9580686853036848,0.07710165323753163,0.11293212715817952,50.0,0.00022013902668166496,0.0002033756646505347
614.0,0.04193131469631514,0.9580686853036848,0.07655628725628869,0.11242829713241884,50.0,0.000123163816658875,0.00011378026124336804
615.0,0.04193131469631514,0.9580686853036848,0.07597740768732557,0.11189353125921468,50.0,1.0951632378408682e-05,1.0116808842844383e-05
616.0,0.04193131469631514,0.9580686853036848,0.07563775466783512,0.11157977372601181,50.0,-8.148532982579781e-05,-7.527198924479894e-05
617.0,0.04193131469631514,0.9580686853036848,0.075513586817004,0.11146507479431786,50.0,-0.0001523119502028769,-0.0001406969560790311
618.0,0.04193131469631514,0.9580686853036848,0.07540239173251088,0.11136236035538224,50.0,-0.00022349341841507164,-0.00020644895970381438
619.0,0.04193131469631514,0.9580686853036848,0.07514059214690492,0.11112053153921468,50.0,-0.00032490932063232447,-0.0003001251693072887
620.0,0.04193131469631514,0.9580686853036848,0.07468524792647185,0.11069993487606845,50.0,-0.00047951691677952657,-0.0004429251786677718
621.0,0.04193131469631514,0.9580686853036848,0.07417473357390206,0.1102283973001265,50.0,-0.0006621558535564731,-0.0006116054447664748
622.0,0.04193131469631514,0.9580686853036848,0.07378741140316364,0.10987065993305581,50.0,-0.000823391399862608,-0.0007605122985207408
623.0,0.04193131469631514,0.9580686853036848,0.07353098242528618,0.10963382416571313,50.0,-0.0009538692545490446,-0.0008810119124203764
624.0,0.04193131469631514,0.9580686853036848,0.07327703192804103,0.10939928253837375,50.0,-0.0010852591335151623,-0.0010023502471537687
625.0,0.04193131469631514,0.9580686853036848,0.0729724488726641,0.10911798469473614,50.0,-0.0012357544702305961,-0.0011413264023858588
626.0,0.04193131469631514,0.9580686853036848,0.07269459011914944,0.10886137438076551,50.0,-0.0013856504455775631,-0.00127974648846782
627.0,0.04193131469631514,0.9580686853036848,0.07250374102703495,0.10868512339214383,50.0,-0.0015125733516385964,-0.0013969538268632647
628.0,0.04193131469631514,0.9580686853036848,0.0723462608586235,0.10853969105904877,50.0,-0.0016354020225933935,-0.0015103813972981994
629.0,0.04193131469631514,0.9580686853036848,0.07211262721329978,0.10832393483052097,50.0,-0.0018011687956588918,-0.0016634548001938365
630.0,0.04193131469631514,0.9580686853036848,0.07179593247788128,0.10803148003405375,50.0,-0.002003310180581211,-0.0018501072757260012
631.0,0.04193131469631514,0.9580686853036848,0.07155510150895938,0.10780908757652649,50.0,-0.0021404302491404986,-0.0019767124587555807
632.0,0.04193131469631514,0.9580686853036848,0.07146607455535206,0.1077268778490231,50.0,-0.0021794902426849616,-0.0020127730547286615
633.0,0.04193131469631514,0.9580686853036848,0.07139122808653353,0.10765776321408098,50.0,-0.002253322588143175,-0.0020809510545037185
634.0,0.04193131469631514,0.9580686853036848,0.07122479677269584,0.10750407897277367,50.0,-0.002421470291262273,-0.002236220537480599
635.0,0.04193131469631514,0.9580686853036848,0.07106607180879239,0.10735751285182817,50.0,-0.0025665849676605457,-0.0023702163258517983
636.0,0.04193131469631514,0.9580686853036848,0.07100393021003948,0.1073001320324988,50.0,-0.0026010711444737905,-0.0024020549038623884
637.0,0.04193131469631514,0.9580686853036848,0.07096986396574986,0.1072686757916101,50.0,-0.0025987739140836963,-0.002399926332829261
638.0,0.04193131469631514,0.9580686853036848,0.07092398205402799,0.10722630928937615,50.0,-0.002634524329515414,-0.002432935540828865
639.0,0.04193131469631514,0.9580686853036848,0.07090125059510907,0.10720531954440003,50.0,-0.0026966837657330656,-0.00249034040443169
640.0,0.04193131469631514,0.9580686853036848,0.07090848683854803,0.10721200133310221,50.0,-0.002739953198819145,-0.002530305116134765
641.0,0.04193131469631514,0.9580686853036848,0.07092568338881572,0.10722788026729425,50.0,-0.0027334276031733967,-0.0025242817863850436
642.0,0.04193131469631514,0.9580686853036848,0.07095837765788808,0.10725806953364551,50.0,-0.0026908926498416252,-0.00248500374603694
643.0,0.04193131469631514,0.9580686853036848,0.07102322018711249,0.10731794413770218,50.0,-0.0026502883087736046,-0.00244751534418379
644.0,0.04193131469631514,0.9580686853036848,0.07110961359317963,0.10739771900066007,50.0,-0.0025854392241132784,-0.0023876386873534217
645.0,0.04193131469631514,0.9580686853036848,0.07119759372559754,0.10747895962766887,50.0,-0.0024248267552699487,-0.002239315413885959
646.0,0.04193131469631514,0.9580686853036848,0.07128841218196856,0.10756282178630086,50.0,-0.002172043736056062,-0.0020058655532213115
647.0,0.04193131469631514,0.9580686853036848,0.07139739866907775,0.10766346122942966,50.0,-0.0019030828135374322,-0.0017574784564131363
648.0,0.04193131469631514,0.9580686853036848,0.07150259802303632,0.10776060446297483,50.0,-0.0016490573875981018,-0.001522885652938788
649.0,0.04193131469631514,0.9580686853036848,0.07158009555103889,0.10783216781412601,50.0,-0.0013627260692123527,-0.0012584550004319794
650.0,0.04193131469631514,0.9580686853036848,0.07166089206891432,0.10790677804007212,50.0,-0.0010350346898085894,-0.0009558307502885582
651.0,0.04193131469631514,0.9580686853036848,0.07178315851474454,0.10801968395851082,50.0,-0.0007272711121400904,-0.0006716163726575436
652.0,0.04193131469631514,0.9580686853036848,0.07191696050837532,0.10814324361199092,50.0,-0.0004741543729567671,-0.00043786976922625953
653.0,0.04193131469631514,0.9580686853036848,0.07199592978215633,0.10821616855994043,50.0,-0.00019828761109744186,-0.0001831127683719902
654.0,0.04193131469631514,0.9580686853036848,0.07199896366945682,0.10821897024249287,50.0,0.0001814716304715941,0.00016758107170786185
655.0,0.04193131469631514,0.9580686853036848,0.07195286718072005,0.10817640191957009,50.0,0.0006298581186641034,0.0005816330548275572
656.0,0.04193131469631514,0.9580686853036848,0.07191759073530322,0.10814382559929163,50.0,0.0010881990855838436,0.0010048588104787926
657.0,0.04193131469631514,0.9580686853036848,0.0719284859989357,0.10815388690874227,50.0,0.0015596237946245567,0.0014401519876091756
658.0,0.04193131469631514,0.9580686853036848,0.07192082276945036,0.10814681024347515,50.0,0.0020515911177709234,0.0018943927392273963
659.0,0.04193131469631514,0.9580686853036848,0.07179589534587252,0.10803144574460023,50.0,0.0025517647839683605,0.002356167446412122
660.0,0.04193131469631514,0.9580686853036848,0.07153457062008073,0.10779012878288026,50.0,0.0030624279650278696,0.0028275645064595595
661.0,0.04193131469631514,0.9580686853036848,0.071220603271687,0.10750020668226906,50.0,0.0035453100098569446,0.0032732604956345057
662.0,0.04193131469631514,0.9580686853036848,0.071023067957802,0.10731780357109261,50.0,0.003942792369238973,0.003640120708396505
663.0,0.04193131469631514,0.9580686853036848,0.07095977808186722,0.10725936266037178,50.0,0.004340887512356478,0.004007567335903059
664.0,0.04193131469631514,0.9580686853036848,0.07072178915399628,0.10703961008139146,50.0,0.004904239938425481,0.004527464208732387
665.0,0.04193131469631514,0.9580686853036848,0.07009453000657268,0.10646043692073713,50.0,0.005562277427412041,0.005134534017995643
666.0,0.04193131469631514,0.9580686853036848,0.06940932579868038,0.10582779571560744,50.0,0.0060659215232452685,0.005599006277945351
667.0,0.04193131469631514,0.9580686853036848,0.06900868992607506,0.10545791008925134,50.0,0.006403317093658947,0.005910148363627632
668.0,0.04193131469631514,0.9580686853036848,0.06864706421568485,0.1051240511568094,50.0,0.006734949989201773,0.006215963956939546
669.0,0.04193131469631514,0.9580686853036848,0.06800008477098388,0.10452677419531137,50.0,0.007100155365617228,0.0065525699936253845
670.0,0.04193131469631514,0.9580686853036848,0.06712355449378901,0.10371763287577877,50.0,0.007451063131696911,0.006875806455437811
671.0,0.04193131469631514,0.9580686853036848,0.0662393155048293,0.10290143593501609,50.0,0.007843494831226906,0.007237283092996663
672.0,0.04193131469631514,0.9580686853036848,0.06553931791908017,0.10225534609139666,50.0,0.008305027399535925,0.007662544850430192
673.0,0.04193131469631514,0.9580686853036848,0.06502187633250424,0.10177777781462438,50.0,0.008645243690960036,0.007975980712867939
674.0,0.04193131469631514,0.9580686853036848,0.06425149175004935,0.10106679646702424,50.0,0.008717860889685597,0.008042430848159463
675.0,0.04193131469631514,0.9580686853036848,0.06289126377633351,0.09981156614239947,50.0,0.008704508203377453,0.008029198947166277
676.0,0.04193131469631514,0.9580686853036848,0.061374299309693715,0.0984118673271624,50.0,0.00881277123525144,0.00812798918787655
677.0,0.04193131469631514,0.9580686853036848,0.06038340315266747,0.09749766664026453,50.0,0.009100165730339956,0.008392251726718022
678.0,0.04193131469631514,0.9580686853036848,0.05970211727189112,0.09686915654343858,50.0,0.00945996019914317,0.008723425825546471
679.0,0.04193131469631514,0.9580686853036848,0.058441175027332544,0.09570598810934802,50.0,0.009563134441262229,0.008817594285581237
680.0,0.04193131469631514,0.9580686853036848,0.056586308798891066,0.0939951728002705,50.0,0.009176243959182033,0.008459684288610034
681.0,0.04193131469631514,0.9580686853036848,0.05502337966145636,0.09255382950182409,50.0,0.008676472582765757,0.007998056650402985
682.0,0.04193131469631514,0.9580686853036848,0.05401482246349174,0.09162383208617145,50.0,0.00856591452586531,0.007895510594703309
683.0,0.04193131469631514,0.9580686853036848,0.053187618409955784,0.09086112047811334,50.0,0.00871672546267234,0.008033909041741172
684.0,0.04193131469631514,0.9580686853036848,0.052260255703867414,0.09000612207019243,50.0,0.008596290887234515,0.007922331274089117
685.0,0.04193131469631514,0.9580686853036848,0.05092873102580862,0.08877861592871844,50.0,0.0079781583872333,0.0073520293857616825
686.0,0.04193131469631514,0.9580686853036848,0.04904287885677783,0.08704032131490244,50.0,0.007171934084801414,0.006608254488039866
687.0,0.04193131469631514,0.9580686853036848,0.04714106883906412,0.08528759643265588,50.0,0.006575628788994724,0.006057999599427058
688.0,0.04193131469631514,0.9580686853036848,0.04589123360284553,0.08413588977276593,50.0,0.0061962548565442435,0.005707981297463374
689.0,0.04193131469631514,0.9580686853036848,0.04504137700632387,0.08335282722524956,50.0,0.005658067553788539,0.005211949589287612
690.0,0.04193131469631514,0.9580686853036848,0.0438557627511907,0.08226048913310995,50.0,0.004886944030639717,0.0045013237691060165
691.0,0.04193131469631514,0.9580686853036848,0.0421904036122889,0.0807263330088895,50.0,0.0040883225274985155,0.003765319603465586
692.0,0.04193131469631514,0.9580686853036848,0.04053466780647385,0.07920125482719863,50.0,0.0032503719823213997,0.0029932613717351814
693.0,0.04193131469631514,0.9580686853036848,0.03930275845933549,0.0780666956784393,50.0,0.0022810940238145033,0.002100523286808542
694.0,0.04193131469631514,0.9580686853036848,0.03830646117155393,0.07714921548865195,50.0,0.0012480337639665662,0.001149193461862874
695.0,0.04193131469631514,0.9580686853036848,0.03719131611940779,0.07612238064493368,50.0,0.0002157037291620409,0.0001986106876459559
