Wavelength_nm,Absolute_Reflectance,window_label,with_ag
605.4161280433356,0.0215310017924243,front,False
605.8373006154551,0.021511147269536,front,False
606.2584618541687,0.0214595189816508,front,False
606.6796117542419,0.0214165229547236,front,False
607.1007503104396,0.0213743797281408,front,False
607.5218775175282,0.0213276910423675,front,False
607.9429933702745,0.0212942512455109,front,False
608.3640978634465,0.0212769076106741,front,False
608.785190991811,0.021267300738352,front,False
609.2062727501374,0.0211901651956178,front,False
609.6273431331939,0.0211300437963853,front,False
610.048402135751,0.0211615554543455,front,False
610.4694497525782,0.0210886988732444,front,False
610.8904859784465,0.0210337644322851,front,False
611.3115108081271,0.0209928627726051,front,False
611.7325242363916,0.0209454981253538,front,False
612.1535262580138,0.0208993545746546,front,False
612.5745168677649,0.0208406088810863,front,False
612.9954960604196,0.0208112483930823,front,False
613.4164638307518,0.0207520036965938,front,False
613.8374201735362,0.0207265781134942,front,False
614.2583650835481,0.0206551807472589,front,False
614.6792985555636,0.0206482340597243,front,False
615.1002205843587,0.0205856600405864,front,False
615.5211311647108,0.0205795018178556,front,False
615.9420302913975,0.0205640567011222,front,False
616.3629179591969,0.0204855982321501,front,False
616.7837941628875,0.0204477065235949,front,False
617.2046588972489,0.0203961775066467,front,False
617.6255121570605,0.0203630769850215,front,False
618.0463539371037,0.0203279983313218,front,False
618.467184232159,0.0202936287870826,front,False
618.8880030370079,0.0202415065941624,front,False
619.3088103464323,0.0201831004625361,front,False
619.7296061552155,0.0201354793098494,front,False
620.1503904581409,0.020108528324516,front,False
620.571163249992,0.0200483449662942,front,False
620.9919245255537,0.0200229061756377,front,False
621.4126742796105,0.0199723486024171,front,False
621.8334125069485,0.0199162347001813,front,False
622.2541392023542,0.0198911143607383,front,False
622.6748543606137,0.0197949114736787,front,False
623.0955579765143,0.0197586178805255,front,False
623.5162500448446,0.0196965268966953,front,False
623.9369305603932,0.0197182696359157,front,False
624.3575995179483,0.0196019810412981,front,False
624.7782569123004,0.0195345255629563,front,False
625.1989027382397,0.0195031923998322,front,False
625.6195369905569,0.0194694090322096,front,False
626.0401596640432,0.0194196045988487,front,False
626.4607707534907,0.0193507278916587,front,False
626.8813702536921,0.0193055605570445,front,False
627.301958159441,0.0192840632029838,front,False
627.7225344655304,0.0192318214892915,front,False
628.143099166755,0.0191478417674254,front,False
628.5636522579096,0.0191400229054191,front,False
628.9841937337902,0.0190641718847565,front,False
629.4047235891918,0.0190271449586907,front,False
629.8252418189119,0.0189541223914725,front,False
630.2457484177477,0.0188962069317031,front,False
630.6662433804968,0.0188138741835219,front,False
631.086726701958,0.0188292917160684,front,False
631.5071983769296,0.0187331401553009,front,False
631.9276584002115,0.0187236617444617,front,False
632.3481067666042,0.01864672424653,front,False
632.7685434709083,0.0186170654455819,front,False
633.1889685079245,0.0185523499864234,front,False
633.609381872456,0.0184601992306389,front,False
634.0297835593044,0.0184594244320059,front,False
634.4501735632722,0.0183821123398643,front,False
634.8705518791644,0.0183504730259419,front,False
635.2909185017851,0.0182886728246767,front,False
635.7112734259383,0.0182128029311668,front,False
636.1316166464302,0.0181481428278244,front,False
636.551948158066,0.0181037672945522,front,False
636.9722679556535,0.0180712922314961,front,False
637.3925760339991,0.0180099927629958,front,False
637.8128723879105,0.0179489389241236,front,False
638.2331570121967,0.0178899922192849,front,False
638.6534299016661,0.0178702116786021,front,False
639.0736910511288,0.0177724964125123,front,False
639.4939404553947,0.0177520492852317,front,False
639.9141781092742,0.0177046450139585,front,False
640.3344040075792,0.0176831532818685,front,False
640.7546181451213,0.0175387671985639,front,False
641.1748205167129,0.0175250113020081,front,False
641.5950111171678,0.0174696374075008,front,False
642.0151899412987,0.0174166246870893,front,False
642.4353569839209,0.0173644353202955,front,False
642.8555122398485,0.017328772345342,front,False
643.2756557038977,0.0172559399651281,front,False
643.6957873708835,0.0172297849206824,front,False
644.1159072356235,0.0171722849741181,front,False
644.536015292935,0.0171330799845236,front,False
644.9561115376353,0.0170936376310428,front,False
645.3761959645427,0.0170179715463884,front,False
645.7962685684772,0.0169696007766643,front,False
